"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"604","0274_000221_scrubbed.wav",18167.16,18167.76,4,3,2,3,2,3,3,4,2,5,2,2,2,5,2,3,2,FALSE
"605","0274_000221_scrubbed.wav",18169.55,18170.15,2,2,2,3,2,3,2,2,2,2,2,2,2,5,2,3,2,FALSE
"606","0274_000221_scrubbed.wav",18173.62,18174.23,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,FALSE
"607","0274_000221_scrubbed.wav",18204.23,18204.83,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,FALSE
"608","0274_000221_scrubbed.wav",18205.78,18206.46,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"609","0274_000221_scrubbed.wav",18214.32,18215.03,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"610","0274_000221_scrubbed.wav",18222.8,18223.42,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"611","0274_000221_scrubbed.wav",18248.96,18249.6,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"612","0274_000221_scrubbed.wav",18253.86,18254.47,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"613","0274_000221_scrubbed.wav",18259.97,18260.58,2,2,2,3,2,3,2,2,2,2,2,2,2,1,2,3,2,FALSE
"614","0274_000221_scrubbed.wav",18279.14,18280.14,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"615","0274_000221_scrubbed.wav",18281.69,18282.36,2,2,2,3,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"616","0274_000221_scrubbed.wav",18283.79,18284.8,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"617","0274_000221_scrubbed.wav",18288.2,18288.84,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,3,2,FALSE
"618","0274_000221_scrubbed.wav",18303.62,18304.25,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"619","0274_000221_scrubbed.wav",18312.66,18313.66,2,2,2,3,2,3,2,2,2,2,2,2,2,1,2,3,2,FALSE
"620","0274_000221_scrubbed.wav",18320.92,18321.92,2,2,2,4,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"621","0274_000221_scrubbed.wav",18352.12,18352.84,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"622","0274_000221_scrubbed.wav",18389.41,18390.06,2,2,2,4,2,4,3,2,2,2,2,2,2,1,2,2,2,FALSE
"623","0274_000221_scrubbed.wav",18453.05,18453.65,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"624","0274_000221_scrubbed.wav",18550.95,18551.55,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"625","0274_000221_scrubbed.wav",18561.58,18562.18,2,2,2,3,2,3,3,2,2,2,2,2,2,1,2,2,2,FALSE
"626","0274_000221_scrubbed.wav",18568.69,18569.74,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"627","0274_000221_scrubbed.wav",18605.43,18606.49,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"628","0274_000221_scrubbed.wav",18643.87,18644.47,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"629","0274_000221_scrubbed.wav",18656.36,18657.18,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"630","0274_000221_scrubbed.wav",18667.4,18668,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"631","0274_000221_scrubbed.wav",18678.62,18679.22,2,2,2,3,1,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"632","0274_000221_scrubbed.wav",18698.8,18699.4,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"633","0274_000221_scrubbed.wav",18719.77,18720.47,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"634","0274_000221_scrubbed.wav",18887.8,18888.57,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"635","0274_000221_scrubbed.wav",18890.53,18891.13,2,2,3,3,1,3,1,2,2,2,2,1,2,1,1,2,2,FALSE
"636","0274_000221_scrubbed.wav",19237.43,19238.04,2,2,2,4,1,1,1,2,3,2,2,1,2,2,1,1,1,TRUE
"637","0274_000221_scrubbed.wav",20433.9,20434.5,5,5,3,5,5,5,5,2,4,5,2,5,5,1,5,5,5,FALSE
"638","0274_000221_scrubbed.wav",21761.03,21761.63,4,2,2,3,2,2,2,2,3,5,2,1,2,1,1,5,2,FALSE
"639","0274_000221_scrubbed.wav",21886.96,21887.56,4,2,2,3,1,2,2,2,2,3,2,1,2,1,2,5,2,FALSE
"640","0274_000221_scrubbed.wav",22037.45,22038.05,5,2,2,4,5,1,1,2,2,3,2,1,2,1,2,5,2,FALSE
"641","0274_000221_scrubbed.wav",22734.78,22735.38,5,2,2,5,5,5,4,5,5,4,5,5,5,5,5,5,5,FALSE
"642","0274_000221_scrubbed.wav",22736.46,22737.07,3,2,2,4,2,3,3,2,2,3,2,2,2,1,2,5,2,FALSE
"643","0274_000221_scrubbed.wav",22739.67,22740.32,3,2,2,3,2,3,3,2,2,2,3,2,2,1,2,3,2,FALSE
"644","0274_000221_scrubbed.wav",22860.37,22860.97,4,3,2,5,2,1,2,5,3,3,3,1,2,5,2,5,2,FALSE
"645","0274_000221_scrubbed.wav",22916.65,22917.25,5,5,2,3,5,5,5,5,4,5,5,5,5,5,5,5,5,FALSE
"646","0274_000221_scrubbed.wav",22917.25,22918.2,5,4,2,2,5,5,5,5,5,5,5,5,4,5,5,5,5,FALSE
"647","0274_000221_scrubbed.wav",22918.2,22918.99,4,4,4,3,5,4,4,5,4,4,4,4,4,1,4,5,4,FALSE
"648","0274_000221_scrubbed.wav",22920.01,22921.43,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,FALSE
"649","0274_000221_scrubbed.wav",22925.61,22926.3,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,FALSE
"650","0274_000221_scrubbed.wav",22928.82,22929.49,5,5,5,5,5,5,5,5,2,5,5,5,4,5,5,5,5,FALSE
"651","0274_000221_scrubbed.wav",22941.47,22942.78,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,4,5,FALSE
"652","0274_000221_scrubbed.wav",22944.42,22945.05,5,4,5,5,5,5,4,5,3,2,5,5,4,5,5,5,5,FALSE
"653","0274_000221_scrubbed.wav",22950.02,22950.71,5,2,5,5,5,5,4,5,5,5,5,4,4,5,4,5,5,FALSE
"654","0274_000221_scrubbed.wav",22958.12,22958.81,4,2,5,4,4,3,3,5,3,3,4,2,3,4,2,4,4,FALSE
"655","0274_000221_scrubbed.wav",22967.88,22968.54,5,3,5,5,5,4,4,5,3,2,4,4,2,4,5,4,4,FALSE
"656","0274_000221_scrubbed.wav",22968.54,22969.57,5,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,FALSE
"657","0274_000221_scrubbed.wav",22975.3,22976.31,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,FALSE
"658","0274_000221_scrubbed.wav",22976.31,22977.5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"659","0274_000221_scrubbed.wav",22986.09,22990.78,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,FALSE
"660","0274_000221_scrubbed.wav",22992.11,22992.71,5,4,4,5,4,5,3,5,5,4,5,5,2,1,5,5,5,FALSE
"661","0274_000221_scrubbed.wav",23006.23,23008.63,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"662","0274_000221_scrubbed.wav",23009.73,23010.47,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"663","0274_000221_scrubbed.wav",23010.47,23011.84,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"664","0274_000221_scrubbed.wav",23030.27,23031.02,5,5,5,5,5,5,4,5,2,5,5,5,5,5,5,5,5,FALSE
"665","0274_000221_scrubbed.wav",23034.96,23035.57,5,5,5,5,5,5,4,5,3,5,5,5,5,5,5,5,5,FALSE
"666","0274_000221_scrubbed.wav",23036.84,23037.84,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"667","0274_000221_scrubbed.wav",23037.84,23038.86,5,2,4,3,5,5,4,5,5,5,5,5,5,5,5,5,5,FALSE
"668","0274_000221_scrubbed.wav",23041.39,23042.19,5,5,4,4,5,4,4,5,3,5,5,5,5,5,5,5,5,FALSE
"669","0274_000221_scrubbed.wav",23045.24,23045.84,5,5,4,3,5,3,5,5,3,5,5,5,5,5,5,5,5,FALSE
"670","0274_000221_scrubbed.wav",23046.64,23047.25,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"671","0274_000221_scrubbed.wav",23048.89,23049.49,5,5,5,2,5,5,5,5,2,5,5,5,5,5,5,5,5,FALSE
"672","0274_000221_scrubbed.wav",23057,23057.6,5,5,5,1,5,5,5,5,2,5,5,5,5,5,5,5,5,FALSE
"673","0274_000221_scrubbed.wav",23087.17,23087.85,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"674","0274_000221_scrubbed.wav",23087.85,23088.66,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"675","0274_000221_scrubbed.wav",23112.52,23113.14,4,4,5,2,5,3,3,4,5,5,5,2,2,5,2,4,5,FALSE
"676","0274_000221_scrubbed.wav",23131.13,23133.16,2,3,5,2,2,3,2,2,2,5,2,2,2,5,2,3,2,FALSE
"677","0274_000221_scrubbed.wav",23142.12,23142.72,2,3,2,3,2,2,2,2,5,2,2,1,2,5,2,3,2,FALSE
"678","0274_000221_scrubbed.wav",23180.69,23181.75,4,3,2,4,3,3,3,3,4,3,2,2,2,1,2,3,3,FALSE
"679","0274_000221_scrubbed.wav",23192.96,23193.57,2,3,2,4,2,2,2,2,3,2,2,1,2,1,2,3,2,FALSE
"680","0274_000221_scrubbed.wav",23205.1,23205.71,4,3,2,2,5,4,4,4,3,3,2,3,2,2,4,3,2,FALSE
"681","0274_000221_scrubbed.wav",23348.8,23349.42,4,2,2,2,2,3,2,2,2,3,2,1,2,1,2,2,2,FALSE
"682","0274_000221_scrubbed.wav",23373.49,23374.09,2,2,2,3,3,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"683","0274_000221_scrubbed.wav",23377.75,23378.35,2,2,2,2,3,3,2,2,2,2,2,2,2,1,2,3,2,FALSE
"684","0274_000221_scrubbed.wav",23468.14,23468.77,2,2,2,4,2,2,2,3,5,2,2,1,2,1,2,2,2,FALSE
"685","0274_000221_scrubbed.wav",23666.46,23667.06,3,3,2,4,2,3,3,3,2,2,2,2,2,1,2,3,2,FALSE
"686","0274_000221_scrubbed.wav",23668.06,23668.68,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"687","0274_000221_scrubbed.wav",23678.73,23679.33,2,2,2,3,2,2,2,2,3,2,2,1,2,1,2,3,2,FALSE
"688","0274_000221_scrubbed.wav",23683.59,23684.44,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"689","0274_000221_scrubbed.wav",23696.34,23697.18,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"690","0274_000221_scrubbed.wav",23716.02,23716.62,2,2,2,2,2,2,2,2,4,3,2,2,2,1,2,3,2,FALSE
"691","0274_000221_scrubbed.wav",23740.53,23741.14,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,3,2,FALSE
"692","0274_000221_scrubbed.wav",23749.28,23749.92,2,2,2,3,2,3,2,2,2,2,2,2,2,1,2,3,2,FALSE
"693","0274_000221_scrubbed.wav",23749.92,23750.92,2,2,2,3,3,3,3,2,2,2,2,2,2,1,2,3,2,FALSE
"694","0274_000221_scrubbed.wav",23767.86,23768.51,2,2,2,3,3,3,2,2,2,2,2,1,2,1,2,3,2,FALSE
"695","0274_000221_scrubbed.wav",23772.82,23774.5,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"696","0274_000221_scrubbed.wav",23776.25,23777.83,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"697","0274_000221_scrubbed.wav",23778.73,23779.41,2,2,2,2,1,2,2,2,4,2,2,1,2,1,1,2,2,FALSE
"698","0274_000221_scrubbed.wav",23782.87,23783.47,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"699","0274_000221_scrubbed.wav",23784.42,23786.23,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"700","0274_000221_scrubbed.wav",23788.95,23790.43,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"701","0274_000221_scrubbed.wav",23794.63,23795.43,5,2,2,2,5,5,5,5,2,2,2,5,5,1,5,5,5,FALSE
"702","0274_000221_scrubbed.wav",23832.71,23833.44,5,2,2,2,5,5,5,5,2,2,2,5,5,1,5,5,5,FALSE
"703","0274_000221_scrubbed.wav",23929.25,23929.85,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"704","0274_000221_scrubbed.wav",24270.78,24274.75,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,FALSE
"705","0274_000221_scrubbed.wav",24278.19,24278.86,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,FALSE
"706","0274_000221_scrubbed.wav",24284.18,24286.48,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,FALSE
"707","0274_000221_scrubbed.wav",24302.23,24303.15,2,2,2,3,1,3,2,3,2,2,2,1,2,1,2,2,2,FALSE
"708","0274_000221_scrubbed.wav",24307.33,24307.95,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"709","0274_000221_scrubbed.wav",24646.29,24647.29,2,5,4,5,5,5,5,5,2,3,2,5,5,5,5,5,5,FALSE
"710","0274_000221_scrubbed.wav",24648.62,24650.18,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"711","0274_000221_scrubbed.wav",24692.94,24696.52,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"712","0274_000221_scrubbed.wav",24716.44,24717.45,2,5,5,4,5,5,5,5,5,5,5,5,3,5,5,5,5,FALSE
"713","0274_000221_scrubbed.wav",24724.38,24725.39,2,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"714","0274_000221_scrubbed.wav",24726.49,24727.49,5,2,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"715","0274_000221_scrubbed.wav",24760.37,24761.56,5,4,5,5,5,5,5,5,5,5,2,5,4,5,5,5,5,FALSE
"716","0274_000221_scrubbed.wav",24928.53,24929.6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"717","0274_000221_scrubbed.wav",25256.48,25257.08,5,3,5,4,2,3,3,4,5,5,2,2,2,5,1,4,5,FALSE
"718","0274_000221_scrubbed.wav",25651.7,25652.62,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"719","0274_000221_scrubbed.wav",25655.78,25656.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"720","0274_000221_scrubbed.wav",25823.42,25824.05,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"721","0274_000221_scrubbed.wav",25845.53,25846.13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"722","0274_000221_scrubbed.wav",25866.4,25867.65,5,5,5,3,5,5,5,5,5,2,5,5,2,5,5,3,5,FALSE
"723","0274_000221_scrubbed.wav",25868.86,25870.11,5,5,5,2,5,5,5,5,5,2,5,5,5,5,5,2,5,FALSE
"724","0274_000221_scrubbed.wav",25896.79,25897.76,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"725","0274_000221_scrubbed.wav",25903.1,25903.7,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"726","0274_000221_scrubbed.wav",25904.96,25906.18,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"727","0274_000221_scrubbed.wav",25914.45,25915.61,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"728","0274_000221_scrubbed.wav",25916.61,25917.38,3,4,5,4,5,5,5,2,5,4,5,5,2,5,2,5,5,FALSE
"729","0274_000221_scrubbed.wav",25920.26,25920.9,3,3,5,4,5,5,5,4,5,3,5,5,2,5,2,2,5,FALSE
"730","0274_000221_scrubbed.wav",25926.85,25927.46,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"731","0274_000221_scrubbed.wav",25929.5,25930.12,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"732","0274_000221_scrubbed.wav",25941.85,25942.45,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"733","0274_000221_scrubbed.wav",25943.25,25944.41,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"734","0274_000221_scrubbed.wav",25981.27,25982.63,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"735","0274_000221_scrubbed.wav",25990.96,25991.59,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"736","0274_000221_scrubbed.wav",25995.62,25996.32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"737","0274_000221_scrubbed.wav",26131.57,26132.17,5,2,5,5,5,4,4,5,5,5,5,5,3,4,5,5,5,FALSE
"738","0274_000221_scrubbed.wav",26318.21,26318.81,5,2,5,4,5,3,3,5,5,5,5,5,2,5,2,3,5,FALSE
"739","0274_000221_scrubbed.wav",26519.54,26520.3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"740","0274_000221_scrubbed.wav",26521.41,26522.03,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"741","0274_000221_scrubbed.wav",26525.42,26526.15,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,FALSE
"742","0274_000221_scrubbed.wav",26530.24,26530.84,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,5,5,FALSE
"743","0274_000221_scrubbed.wav",26535.51,26536.11,4,4,2,4,2,3,3,4,5,4,3,5,2,5,2,4,4,FALSE
"744","0274_000221_scrubbed.wav",26552.43,26553.22,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"745","0274_000221_scrubbed.wav",26578.26,26579.23,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"746","0274_000221_scrubbed.wav",26591.11,26591.72,5,4,2,4,5,4,3,4,5,5,5,5,2,5,2,5,5,FALSE
"747","0274_000221_scrubbed.wav",26598.03,26599.01,4,4,2,3,3,3,3,4,5,3,2,5,2,5,2,4,3,FALSE
"748","0274_000221_scrubbed.wav",26602.8,26603.4,2,3,2,2,2,1,2,2,4,3,2,1,2,4,1,2,2,FALSE
"749","0274_000221_scrubbed.wav",26606.23,26607.05,2,3,2,4,2,2,2,2,2,3,2,1,1,4,1,2,2,FALSE
"750","0274_000221_scrubbed.wav",26646.03,26646.64,4,5,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,FALSE
"751","0274_000221_scrubbed.wav",26672.22,26673.96,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,FALSE
"752","0274_000221_scrubbed.wav",26677.43,26678.9,5,5,5,5,5,4,5,5,5,5,2,5,2,5,5,5,5,FALSE
"753","0274_000221_scrubbed.wav",26708.52,26709.41,5,3,4,4,3,2,2,2,5,5,2,1,2,5,2,3,2,FALSE
"754","0274_000221_scrubbed.wav",26729.34,26730.76,3,3,3,3,2,3,3,3,4,2,2,2,2,5,2,3,3,FALSE
"755","0274_000221_scrubbed.wav",26730.76,26731.94,3,2,2,3,3,3,3,3,5,2,3,2,2,5,2,2,2,FALSE
"756","0274_000221_scrubbed.wav",26732.8,26733.97,4,3,4,5,3,3,3,3,5,3,3,3,3,3,3,4,3,FALSE
"757","0274_000221_scrubbed.wav",26738.11,26738.79,5,4,5,5,4,4,5,4,2,3,5,5,1,3,5,5,5,FALSE
"758","0274_000221_scrubbed.wav",26739.62,26741.32,4,3,5,4,3,4,4,4,5,4,3,4,1,4,4,4,4,FALSE
"759","0274_000221_scrubbed.wav",26742.27,26742.87,3,3,2,5,2,3,3,2,5,2,5,5,1,2,2,4,2,FALSE
"760","0274_000221_scrubbed.wav",26746.75,26747.35,5,3,5,5,5,5,5,5,5,4,5,5,2,5,5,5,5,FALSE
"761","0274_000221_scrubbed.wav",26748.52,26749.12,5,5,5,5,5,5,5,5,5,4,5,5,1,5,5,5,5,FALSE
"762","0274_000221_scrubbed.wav",26750.81,26751.88,5,2,5,5,2,5,5,5,5,4,5,5,1,5,2,2,5,FALSE
"763","0274_000221_scrubbed.wav",26751.88,26752.54,5,2,5,5,2,5,2,5,5,2,5,5,2,5,2,5,5,FALSE
"764","0274_000221_scrubbed.wav",26764.79,26765.45,5,3,2,3,2,3,2,4,5,2,3,1,2,5,2,5,2,FALSE
"765","0274_000221_scrubbed.wav",26766.53,26767.13,4,2,5,3,5,3,3,4,5,2,3,2,3,5,2,5,3,FALSE
"766","0274_000221_scrubbed.wav",26768.13,26768.73,3,2,2,3,5,3,2,3,4,2,3,1,2,5,2,5,2,FALSE
"767","0274_000221_scrubbed.wav",26782.61,26783.21,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"768","0274_000221_scrubbed.wav",26783.21,26784.29,5,2,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,FALSE
"769","0274_000221_scrubbed.wav",26785.17,26786.78,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,FALSE
"770","0274_000221_scrubbed.wav",26788.49,26789.57,4,4,5,4,5,5,4,5,5,4,5,5,5,5,5,5,5,FALSE
"771","0274_000221_scrubbed.wav",26789.57,26790.68,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"772","0274_000221_scrubbed.wav",26794.03,26794.78,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"773","0274_000221_scrubbed.wav",26796.07,26796.67,2,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,FALSE
"774","0274_000221_scrubbed.wav",26797.67,26798.8,2,3,5,3,2,2,2,2,5,2,2,1,1,5,1,2,2,FALSE
"775","0274_000221_scrubbed.wav",26883.26,26883.89,3,5,5,5,5,5,5,5,5,4,5,5,2,5,5,5,5,FALSE
"776","0274_000221_scrubbed.wav",26883.89,26884.98,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,FALSE
"777","0274_000221_scrubbed.wav",26884.98,26885.79,5,5,5,5,5,5,5,5,5,4,5,5,2,5,5,5,5,FALSE
"778","0274_000221_scrubbed.wav",26908.67,26909.94,5,3,5,5,5,5,5,5,5,4,5,5,2,5,5,5,5,FALSE
"779","0274_000221_scrubbed.wav",26923.74,26924.67,3,2,2,3,2,2,2,3,4,2,2,1,2,1,1,2,2,FALSE
"780","0274_000221_scrubbed.wav",26926.04,26926.72,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,FALSE
"781","0274_000221_scrubbed.wav",26927.53,26928.33,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,FALSE
"782","0274_000221_scrubbed.wav",26932.99,26933.62,5,3,5,3,4,3,3,4,4,2,5,1,2,4,1,5,1,TRUE
"783","0274_000221_scrubbed.wav",26936.53,26937.21,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,FALSE
"784","0274_000221_scrubbed.wav",26938.41,26939.41,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"785","0274_000221_scrubbed.wav",26946.54,26947.54,5,4,5,5,5,4,4,5,5,4,5,4,4,5,5,5,5,FALSE
"786","0274_000221_scrubbed.wav",26947.54,26948.93,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,FALSE
"787","0274_000221_scrubbed.wav",26954.65,26955.52,5,4,5,5,5,5,4,5,5,5,5,5,5,5,2,5,5,FALSE
"788","0274_000221_scrubbed.wav",26975.49,26976.25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"789","0274_000221_scrubbed.wav",26981.91,26982.65,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"790","0274_000221_scrubbed.wav",26991.15,26991.76,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"791","0274_000221_scrubbed.wav",27033.48,27034.28,5,5,5,5,5,4,4,4,5,5,5,5,4,5,5,5,5,FALSE
"792","0274_000221_scrubbed.wav",27041.58,27042.94,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"793","0274_000221_scrubbed.wav",27042.94,27044.26,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"794","0274_000221_scrubbed.wav",27044.26,27045.8,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,FALSE
"795","0274_000221_scrubbed.wav",27048.49,27049.95,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"796","0274_000221_scrubbed.wav",27099.38,27100.67,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"797","0274_000221_scrubbed.wav",27117.3,27118.44,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"798","0274_000221_scrubbed.wav",27125.45,27126.05,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"799","0274_000221_scrubbed.wav",27126.05,27127.77,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"800","0274_000221_scrubbed.wav",27275.99,27276.65,5,3,5,3,2,3,3,3,5,2,5,2,2,5,2,5,5,FALSE
"801","0274_000221_scrubbed.wav",27280.68,27281.99,2,3,5,3,2,3,2,2,5,2,5,2,2,2,1,2,2,FALSE
"802","0274_000221_scrubbed.wav",27287.05,27287.65,2,2,5,3,2,3,3,3,5,2,5,2,2,2,2,3,2,FALSE
"803","0274_000221_scrubbed.wav",27293.99,27294.7,5,5,5,5,5,5,5,5,4,3,5,5,2,5,5,5,5,FALSE
"804","0274_000221_scrubbed.wav",27369.52,27370.12,5,2,2,3,2,2,2,2,4,2,3,2,2,4,1,3,2,FALSE
"805","0274_000221_scrubbed.wav",27409.99,27410.69,5,2,5,3,5,5,5,5,5,3,3,5,2,5,2,5,5,FALSE
"806","0274_000221_scrubbed.wav",27546.53,27547.38,2,2,2,3,2,2,2,5,2,2,5,2,2,5,2,3,2,FALSE
"807","0274_000221_scrubbed.wav",27646.05,27647.56,5,2,2,2,1,1,2,5,2,2,2,1,1,1,1,2,1,TRUE
"808","0274_000221_scrubbed.wav",27653.23,27654.48,5,2,2,2,5,5,5,5,2,2,5,5,1,5,5,5,5,FALSE
