"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"586","0340_000301_scrubbed.wav",29850.58,29851.19,1,2,1,3,1,1,2,2,2,2,2,1,1,1,1,1,1,TRUE
"587","0340_000301_scrubbed.wav",29852.6,29853.2,1,2,1,3,1,1,2,2,2,2,3,1,1,1,1,1,1,TRUE
"588","0340_000301_scrubbed.wav",29865.33,29865.93,1,4,2,4,3,2,4,4,4,2,4,1,1,1,3,3,4,FALSE
"589","0340_000301_scrubbed.wav",29867.73,29868.56,1,3,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,TRUE
"590","0340_000301_scrubbed.wav",29877.78,29878.38,1,4,1,4,2,1,3,3,2,2,4,1,1,1,2,1,1,TRUE
"591","0340_000301_scrubbed.wav",29883.38,29884.63,1,3,1,4,2,1,2,2,2,2,2,1,1,1,2,1,2,FALSE
"592","0340_000301_scrubbed.wav",29890.17,29891.3,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,FALSE
"593","0340_000301_scrubbed.wav",29892.25,29892.86,1,2,1,3,2,1,2,2,2,2,2,1,1,1,1,1,1,TRUE
"594","0340_000301_scrubbed.wav",29903.85,29904.45,1,4,1,4,1,1,2,2,2,1,2,1,1,1,1,1,1,TRUE
"595","0340_000301_scrubbed.wav",29945.03,29945.63,1,2,1,3,2,1,2,2,2,3,2,1,1,1,1,1,1,TRUE
"596","0340_000301_scrubbed.wav",29961.69,29962.3,1,2,1,3,1,1,2,2,3,2,4,1,1,1,1,1,1,TRUE
"597","0340_000301_scrubbed.wav",29973.65,29974.49,2,3,2,4,2,2,3,3,3,2,3,1,1,1,2,1,2,FALSE
"598","0340_000301_scrubbed.wav",30007.02,30007.72,1,3,1,2,1,1,1,2,2,3,3,1,1,1,1,1,1,TRUE
"599","0340_000301_scrubbed.wav",30296.18,30296.95,1,2,1,3,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"600","0340_000301_scrubbed.wav",30502.56,30503.21,1,2,1,3,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"601","0340_000301_scrubbed.wav",30524.79,30525.43,1,2,1,3,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"602","0340_000301_scrubbed.wav",30538.97,30539.77,1,3,2,4,3,2,2,3,3,3,3,2,2,1,2,2,2,FALSE
"603","0340_000301_scrubbed.wav",30540.57,30542.44,1,3,1,4,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"604","0340_000301_scrubbed.wav",30550.01,30550.62,1,3,1,1,1,1,2,2,2,2,2,1,1,2,1,2,1,TRUE
"605","0340_000301_scrubbed.wav",30551.42,30552.02,1,2,1,4,2,2,3,3,2,2,2,2,2,2,2,2,2,FALSE
"606","0340_000301_scrubbed.wav",30562.43,30563.18,1,2,2,4,2,1,3,3,3,2,3,2,2,2,2,2,2,FALSE
"607","0340_000301_scrubbed.wav",30574.95,30575.86,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"608","0340_000301_scrubbed.wav",30596.49,30597.62,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"609","0340_000301_scrubbed.wav",30670.6,30671.85,1,2,1,3,2,3,2,3,2,2,2,2,2,2,2,2,2,FALSE
"610","0340_000301_scrubbed.wav",30703.78,30704.38,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,FALSE
"611","0340_000301_scrubbed.wav",30711.18,30711.88,1,2,1,3,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"612","0340_000301_scrubbed.wav",30712.68,30713.48,5,5,3,5,5,4,5,4,5,3,4,4,2,2,5,2,5,FALSE
"613","0340_000301_scrubbed.wav",30714.69,30715.29,2,2,1,4,2,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"614","0340_000301_scrubbed.wav",30757.67,30758.27,2,3,1,4,2,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"615","0340_000301_scrubbed.wav",30763.14,30764.73,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,FALSE
"616","0340_000301_scrubbed.wav",30852.07,30852.93,2,2,2,3,2,2,2,2,3,3,3,2,2,2,2,2,2,FALSE
"617","0340_000301_scrubbed.wav",30879.09,30880.65,2,2,2,4,3,3,2,2,2,3,2,2,3,2,2,2,2,FALSE
"618","0340_000301_scrubbed.wav",30927.48,30928.47,2,3,3,4,3,2,3,4,2,2,2,2,3,2,3,2,2,FALSE
"619","0340_000301_scrubbed.wav",30933.01,30933.61,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,2,FALSE
"620","0340_000301_scrubbed.wav",30953.57,30955.01,2,2,1,2,2,2,2,3,2,3,2,2,2,2,2,2,2,FALSE
"621","0340_000301_scrubbed.wav",30970.13,30971.06,1,2,1,3,2,1,2,2,2,2,4,2,2,2,2,2,2,FALSE
"622","0340_000301_scrubbed.wav",30975.03,30977.19,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"623","0340_000301_scrubbed.wav",31004.21,31005.13,2,3,2,3,3,3,3,3,2,3,2,2,2,2,2,2,2,FALSE
"624","0340_000301_scrubbed.wav",31013.02,31014.38,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"625","0340_000301_scrubbed.wav",31020.41,31021.19,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,TRUE
"626","0340_000301_scrubbed.wav",31023.32,31023.92,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,1,TRUE
"627","0340_000301_scrubbed.wav",31030.4,31031.18,1,2,1,1,1,1,2,1,2,2,2,1,2,2,1,1,1,TRUE
"628","0340_000301_scrubbed.wav",31048.72,31049.32,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,TRUE
"629","0340_000301_scrubbed.wav",31111.41,31112.09,1,2,1,1,5,1,2,1,2,2,3,1,1,2,1,1,1,TRUE
"630","0340_000301_scrubbed.wav",31161.49,31163.27,1,2,1,1,1,1,2,2,2,2,3,1,2,2,1,1,1,TRUE
"631","0340_000301_scrubbed.wav",31194.47,31195.54,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2,FALSE
"632","0340_000301_scrubbed.wav",31230.14,31230.95,1,2,1,1,3,1,3,2,3,2,3,1,1,2,1,1,1,TRUE
"633","0340_000301_scrubbed.wav",31342.22,31342.82,1,2,1,1,2,1,3,2,2,2,3,1,2,2,2,1,2,FALSE
"634","0340_000301_scrubbed.wav",31345.98,31346.78,2,4,2,2,4,1,4,3,4,2,4,1,1,2,1,5,2,FALSE
"635","0340_000301_scrubbed.wav",31410.54,31411.15,1,2,1,2,2,1,2,2,2,3,3,1,1,2,2,2,2,FALSE
"636","0340_000301_scrubbed.wav",31412.46,31413.07,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,TRUE
"637","0340_000301_scrubbed.wav",31413.87,31414.86,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"638","0340_000301_scrubbed.wav",31429.93,31430.53,1,3,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,TRUE
"639","0340_000301_scrubbed.wav",31439.9,31440.5,1,3,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,TRUE
"640","0340_000301_scrubbed.wav",31482.29,31483.55,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,TRUE
"641","0340_000301_scrubbed.wav",31529.69,31530.58,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"642","0340_000301_scrubbed.wav",31544.38,31547.65,1,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,2,FALSE
"643","0340_000301_scrubbed.wav",31552.45,31554.08,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,2,FALSE
"644","0340_000301_scrubbed.wav",31565.62,31566.39,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"645","0340_000301_scrubbed.wav",31567.19,31568.17,1,2,2,3,1,1,2,1,2,2,2,2,2,2,1,2,2,FALSE
"646","0340_000301_scrubbed.wav",31572.7,31573.6,1,2,2,3,1,1,2,1,2,2,2,1,1,2,1,2,2,FALSE
"647","0340_000301_scrubbed.wav",31574.84,31575.44,1,2,2,1,1,1,2,2,2,2,2,1,1,2,1,2,2,FALSE
"648","0340_000301_scrubbed.wav",31577.92,31578.74,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,2,FALSE
"649","0340_000301_scrubbed.wav",31581.17,31583.43,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,2,FALSE
"650","0340_000301_scrubbed.wav",31586.99,31588.81,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,TRUE
"651","0340_000301_scrubbed.wav",31591.67,31594.63,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,TRUE
"652","0340_000301_scrubbed.wav",31613.39,31613.99,1,2,1,3,1,1,2,1,3,2,3,1,1,1,1,2,1,TRUE
"653","0340_000301_scrubbed.wav",31648.56,31649.44,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,FALSE
"654","0340_000301_scrubbed.wav",31649.44,31650.29,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,TRUE
"655","0340_000301_scrubbed.wav",31650.29,31653.16,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,TRUE
"656","0340_000301_scrubbed.wav",31664.46,31665.3,1,4,1,3,2,2,2,2,2,2,4,2,3,1,2,2,2,FALSE
"657","0340_000301_scrubbed.wav",31668.56,31669.51,1,3,2,4,3,3,3,3,3,1,3,2,3,1,2,3,3,FALSE
"658","0340_000301_scrubbed.wav",31682.34,31685.02,1,2,2,3,1,2,2,1,2,1,2,2,1,2,1,2,2,FALSE
"659","0340_000301_scrubbed.wav",31687.17,31688.25,1,2,1,3,1,1,2,2,2,2,2,1,1,2,1,2,2,FALSE
"660","0340_000301_scrubbed.wav",31690.73,31691.73,2,2,3,4,3,3,3,4,3,2,3,2,2,2,2,3,2,FALSE
"661","0340_000301_scrubbed.wav",31691.73,31694.66,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,2,FALSE
"662","0340_000301_scrubbed.wav",31706.59,31709.35,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,FALSE
"663","0340_000301_scrubbed.wav",31716.8,31719.77,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,2,FALSE
"664","0340_000301_scrubbed.wav",31720.87,31723.15,2,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,TRUE
"665","0340_000301_scrubbed.wav",31725.81,31727.63,2,2,3,3,2,3,3,3,2,1,2,2,2,2,2,2,2,FALSE
"666","0340_000301_scrubbed.wav",31728.43,31729.04,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,FALSE
"667","0340_000301_scrubbed.wav",31730.17,31731.32,1,2,2,3,2,3,2,2,2,1,2,2,1,2,2,2,2,FALSE
"668","0340_000301_scrubbed.wav",31736.74,31740.34,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"669","0340_000301_scrubbed.wav",31746.43,31747.54,2,2,2,4,2,3,3,3,3,2,2,2,2,2,2,3,2,FALSE
"670","0340_000301_scrubbed.wav",31795.68,31797.45,2,2,2,4,2,3,3,3,3,3,2,2,2,2,2,3,2,FALSE
"671","0340_000301_scrubbed.wav",31804.09,31804.7,1,2,2,2,1,1,2,1,2,3,2,1,1,2,1,2,2,FALSE
"672","0340_000301_scrubbed.wav",31814,31815.44,2,2,2,3,3,3,3,3,2,3,2,2,2,2,2,3,2,FALSE
"673","0340_000301_scrubbed.wav",31820.34,31822.14,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"674","0340_000301_scrubbed.wav",31826.11,31827.93,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"675","0340_000301_scrubbed.wav",31828.73,31829.33,1,2,2,1,2,2,2,3,3,2,4,2,3,2,2,2,2,FALSE
"676","0340_000301_scrubbed.wav",31832.98,31835.22,1,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,FALSE
"677","0340_000301_scrubbed.wav",31841.34,31844.02,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"678","0340_000301_scrubbed.wav",31860.94,31863.97,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE
"679","0340_000301_scrubbed.wav",31867.81,31869.99,1,2,2,1,1,1,2,2,2,1,2,1,1,2,1,2,2,FALSE
"680","0340_000301_scrubbed.wav",31883.59,31885.68,1,2,2,1,1,1,2,2,2,3,2,1,1,2,1,2,2,FALSE
"681","0340_000301_scrubbed.wav",31887.77,31890.81,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"682","0340_000301_scrubbed.wav",31891.97,31892.57,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,FALSE
"683","0340_000301_scrubbed.wav",31894.87,31896.48,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"684","0340_000301_scrubbed.wav",31900.74,31902.35,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"685","0340_000301_scrubbed.wav",31904.82,31907.8,2,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE
"686","0340_000301_scrubbed.wav",31909.6,31912.04,2,2,1,2,1,1,2,2,2,1,2,1,2,2,1,2,2,FALSE
"687","0340_000301_scrubbed.wav",31913.47,31914.26,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"688","0340_000301_scrubbed.wav",31914.26,31915.06,2,2,1,2,1,1,2,1,2,2,2,1,1,2,1,2,2,FALSE
"689","0340_000301_scrubbed.wav",31915.06,31915.66,2,2,1,2,1,1,2,1,2,2,2,1,1,2,1,2,2,FALSE
"690","0340_000301_scrubbed.wav",31916.84,31917.46,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,FALSE
"691","0340_000301_scrubbed.wav",31918.26,31919.66,1,2,1,3,2,1,2,2,2,2,2,2,1,2,1,2,2,FALSE
"692","0340_000301_scrubbed.wav",31921.26,31923.22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"693","0340_000301_scrubbed.wav",31924.31,31925.56,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"694","0340_000301_scrubbed.wav",31927.88,31929.74,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,FALSE
"695","0340_000301_scrubbed.wav",31930.96,31932.8,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,FALSE
"696","0340_000301_scrubbed.wav",31933.64,31935.7,2,2,2,3,2,3,2,3,2,2,4,2,2,2,2,2,2,FALSE
"697","0340_000301_scrubbed.wav",31939.61,31941.39,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"698","0340_000301_scrubbed.wav",31949.11,31949.71,1,2,2,3,2,3,3,3,2,2,4,2,2,2,2,2,2,FALSE
"699","0340_000301_scrubbed.wav",32130.46,32131.25,1,2,2,3,2,1,2,1,2,2,2,1,1,1,1,2,2,FALSE
"700","0340_000301_scrubbed.wav",32206.89,32209.61,1,2,2,3,2,1,2,2,2,2,2,2,1,2,2,2,2,FALSE
"701","0340_000301_scrubbed.wav",32215.48,32216.28,1,2,2,2,1,2,2,1,2,2,2,1,1,1,1,2,2,FALSE
"702","0340_000301_scrubbed.wav",32222.67,32223.27,1,2,1,1,2,3,2,2,2,2,3,1,1,1,1,2,2,FALSE
"703","0340_000301_scrubbed.wav",32234.54,32236.42,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,FALSE
"704","0340_000301_scrubbed.wav",32238.02,32238.76,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,TRUE
"705","0340_000301_scrubbed.wav",32241.18,32241.78,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,TRUE
"706","0340_000301_scrubbed.wav",32242.82,32244.61,1,2,2,2,1,1,2,3,2,2,2,1,1,1,1,1,1,TRUE
"707","0340_000301_scrubbed.wav",32246.23,32247.58,1,2,2,3,2,1,2,2,2,2,2,1,1,1,1,1,2,FALSE
"708","0340_000301_scrubbed.wav",32247.58,32248.58,1,2,2,3,2,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"709","0340_000301_scrubbed.wav",32249.86,32250.46,1,2,2,3,1,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"710","0340_000301_scrubbed.wav",32251.31,32256.87,1,2,2,3,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"711","0340_000301_scrubbed.wav",32258.59,32267.26,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"712","0340_000301_scrubbed.wav",32268.34,32272.74,1,2,2,3,2,2,2,2,2,2,2,1,1,1,2,2,2,FALSE
"713","0340_000301_scrubbed.wav",32273.94,32274.77,5,2,5,5,5,4,4,5,2,2,2,4,5,1,5,5,5,FALSE
"714","0340_000301_scrubbed.wav",32279.27,32279.87,5,5,5,5,5,5,5,5,2,2,5,5,5,1,5,5,5,FALSE
"715","0340_000301_scrubbed.wav",32434.9,32435.5,3,4,4,5,4,4,3,4,2,4,3,2,3,5,3,5,4,FALSE
"716","0340_000301_scrubbed.wav",32438.92,32439.52,2,3,3,4,4,3,3,3,2,3,3,2,3,5,3,5,3,FALSE
"717","0340_000301_scrubbed.wav",32461.94,32462.54,5,4,4,5,5,5,5,5,2,5,5,5,5,5,5,5,5,FALSE
"718","0340_000301_scrubbed.wav",32463.95,32477.81,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"719","0340_000301_scrubbed.wav",32478.61,32480.35,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,FALSE
"720","0340_000301_scrubbed.wav",32489.12,32491.56,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,FALSE
"721","0340_000301_scrubbed.wav",32500.48,32504.03,5,3,3,4,4,5,3,5,2,5,4,5,4,5,4,4,4,FALSE
"722","0340_000301_scrubbed.wav",32511.51,32513.44,5,4,4,4,4,5,4,5,2,5,5,5,4,5,4,5,5,FALSE
"723","0340_000301_scrubbed.wav",32514.24,32516.78,4,3,3,3,4,4,3,4,2,5,4,3,4,5,3,4,4,FALSE
"724","0340_000301_scrubbed.wav",32562.99,32563.6,1,3,1,4,2,5,1,5,2,5,3,5,5,5,1,5,5,FALSE
"725","0340_000301_scrubbed.wav",32582.13,32583.13,1,2,1,1,1,1,1,1,2,4,2,5,1,5,1,1,1,TRUE
"726","0340_000301_scrubbed.wav",32627.16,32627.76,1,2,1,3,1,1,1,1,2,3,3,5,1,5,1,1,1,TRUE
"727","0340_000301_scrubbed.wav",32688.43,32689.26,1,2,1,4,5,3,2,2,2,3,3,5,2,4,1,1,2,FALSE
"728","0340_000301_scrubbed.wav",32694.63,32695.23,3,3,1,4,3,3,3,3,2,2,3,5,2,4,3,3,3,FALSE
"729","0340_000301_scrubbed.wav",32697.24,32697.84,2,2,1,3,1,1,2,2,2,2,2,1,1,4,1,2,2,FALSE
"730","0340_000301_scrubbed.wav",32699.59,32700.27,2,2,2,4,3,3,3,3,2,2,3,2,2,4,2,2,2,FALSE
"731","0340_000301_scrubbed.wav",32705.27,32705.91,1,2,2,2,2,1,2,5,2,2,2,5,2,2,1,3,2,FALSE
"732","0340_000301_scrubbed.wav",32706.71,32707.74,1,2,2,2,2,1,2,5,2,2,2,5,2,1,1,5,2,FALSE
"733","0340_000301_scrubbed.wav",32708.99,32709.99,5,2,5,5,5,5,5,5,2,2,4,5,5,1,5,5,5,FALSE
"734","0340_000301_scrubbed.wav",32709.99,32710.83,2,2,1,1,2,5,5,5,2,3,2,5,2,1,5,2,2,FALSE
"735","0340_000301_scrubbed.wav",32714.84,32715.5,2,2,2,2,2,3,2,5,2,3,2,5,2,1,2,2,2,FALSE
"736","0340_000301_scrubbed.wav",32741.42,32742.37,1,2,2,2,2,2,3,3,2,3,2,2,2,1,2,2,2,FALSE
"737","0340_000301_scrubbed.wav",32768.53,32769.13,5,5,5,5,5,5,5,5,5,2,5,5,5,1,5,5,5,FALSE
"738","0340_000301_scrubbed.wav",32817.3,32818.63,2,2,1,1,1,5,5,5,2,2,2,5,1,1,5,5,2,FALSE
"739","0340_000301_scrubbed.wav",32852.99,32853.59,1,2,2,1,1,1,2,5,2,3,2,5,1,2,1,1,1,TRUE
"740","0340_000301_scrubbed.wav",32862.18,32864.5,1,2,1,1,1,1,2,1,2,3,2,1,1,2,1,1,1,TRUE
"741","0340_000301_scrubbed.wav",32866.06,32867.1,1,2,1,1,1,1,2,2,2,3,2,1,1,2,1,1,1,TRUE
"742","0340_000301_scrubbed.wav",32867.99,32869,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"743","0340_000301_scrubbed.wav",32907.91,32908.57,5,5,5,5,5,5,5,5,5,2,5,5,5,2,5,5,5,FALSE
"744","0340_000301_scrubbed.wav",32950.58,32952.09,1,2,1,1,2,2,2,1,2,3,2,1,1,2,2,2,2,FALSE
"745","0340_000301_scrubbed.wav",32954.73,32955.63,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"746","0340_000301_scrubbed.wav",32956.53,32957.54,5,4,5,5,5,5,4,5,5,3,5,5,4,2,5,5,5,FALSE
"747","0340_000301_scrubbed.wav",32959.47,32960.86,1,2,2,1,1,1,2,2,2,4,2,1,2,2,1,2,2,FALSE
"748","0340_000301_scrubbed.wav",32991.69,32992.55,1,2,2,1,1,1,2,1,2,2,3,1,1,2,2,2,2,FALSE
"749","0340_000301_scrubbed.wav",33004.63,33005.5,1,2,2,2,5,2,2,3,2,3,3,1,1,2,2,2,2,FALSE
"750","0340_000301_scrubbed.wav",33033.33,33034.53,5,4,5,5,5,5,5,5,3,4,5,5,4,2,5,5,5,FALSE
"751","0340_000301_scrubbed.wav",33038.27,33038.98,4,3,4,4,5,4,4,4,2,3,5,3,4,2,4,5,4,FALSE
"752","0340_000301_scrubbed.wav",33038.98,33040.29,5,5,5,5,5,5,5,5,2,2,5,5,5,2,5,5,5,FALSE
"753","0340_000301_scrubbed.wav",33044.14,33044.74,1,2,2,1,2,1,2,2,2,2,4,1,1,5,1,2,2,FALSE
"754","0340_000301_scrubbed.wav",33071.99,33072.64,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,FALSE
"755","0340_000301_scrubbed.wav",33136.58,33137.28,1,2,2,2,2,1,2,2,2,4,3,1,2,5,1,2,2,FALSE
"756","0340_000301_scrubbed.wav",33143.32,33144.87,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"757","0340_000301_scrubbed.wav",33199.82,33200.42,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"758","0340_000301_scrubbed.wav",33210.53,33211.13,1,3,3,3,5,3,3,2,2,4,3,2,2,1,2,5,2,FALSE
"759","0340_000301_scrubbed.wav",33303.69,33304.41,2,3,3,4,2,3,2,3,2,3,2,2,2,2,3,4,2,FALSE
"760","0340_000301_scrubbed.wav",33304.41,33305.41,2,3,3,3,2,3,3,3,2,3,3,2,2,2,2,3,3,FALSE
"761","0340_000301_scrubbed.wav",33420.25,33420.85,2,3,1,1,2,3,2,2,3,3,3,2,2,2,1,2,2,FALSE
"762","0340_000301_scrubbed.wav",34201.03,34203.08,1,2,1,2,1,1,1,1,2,3,2,1,1,2,1,1,1,TRUE
"763","0340_000301_scrubbed.wav",34209.5,34210.19,1,2,1,1,1,1,1,1,2,3,2,1,1,2,1,1,1,TRUE
"764","0340_000301_scrubbed.wav",34212.15,34212.81,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"765","0340_000301_scrubbed.wav",34212.81,34213.61,1,2,1,1,1,1,1,1,2,3,2,1,2,1,1,1,1,TRUE
"766","0340_000301_scrubbed.wav",34213.61,34215.98,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"767","0340_000301_scrubbed.wav",34216.78,34219.69,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"768","0340_000301_scrubbed.wav",34221.61,34223.06,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"769","0340_000301_scrubbed.wav",34223.86,34241.18,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,TRUE
"770","0340_000301_scrubbed.wav",34244.85,34249.59,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,TRUE
"771","0340_000301_scrubbed.wav",34250.41,34256.5,4,3,3,4,3,3,3,4,2,3,5,3,3,1,3,4,3,FALSE
"772","0340_000301_scrubbed.wav",34257.34,34262.54,1,2,2,3,1,1,1,2,2,2,2,1,1,1,2,1,1,TRUE
"773","0340_000301_scrubbed.wav",34262.54,34263.47,1,2,1,2,1,1,2,1,2,3,3,1,1,1,1,1,1,TRUE
"774","0340_000301_scrubbed.wav",34266.33,34268.32,1,2,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,TRUE
"775","0340_000301_scrubbed.wav",34269.46,34270.34,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"776","0340_000301_scrubbed.wav",34270.34,34272.88,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"777","0340_000301_scrubbed.wav",34272.88,34273.68,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"778","0340_000301_scrubbed.wav",34273.68,34274.64,1,2,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"779","0340_000301_scrubbed.wav",34275.55,34286.31,1,2,1,3,1,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"780","0340_000301_scrubbed.wav",34287.39,34288.42,2,2,1,2,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"781","0340_000301_scrubbed.wav",34290.14,34291.4,2,2,2,3,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"782","0340_000301_scrubbed.wav",34293.23,34293.83,2,2,2,2,1,2,2,2,2,3,2,1,2,1,2,2,2,FALSE
"783","0340_000301_scrubbed.wav",34294.93,34298.22,2,2,2,3,2,1,2,2,2,3,2,2,2,1,2,2,2,FALSE
"784","0340_000301_scrubbed.wav",34299.34,34303.99,1,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,2,FALSE
"785","0340_000301_scrubbed.wav",34304.99,34311.03,2,2,2,3,2,1,2,2,2,3,2,2,2,1,2,2,2,FALSE
"786","0340_000301_scrubbed.wav",34312.21,34312.81,2,2,2,2,2,1,2,2,2,3,2,2,2,1,2,2,2,FALSE
"787","0340_000301_scrubbed.wav",34317.58,34318.35,2,2,2,2,2,1,2,2,2,3,2,1,2,1,2,2,2,FALSE
"788","0340_000301_scrubbed.wav",34320.09,34320.71,2,2,2,2,2,1,2,3,2,2,3,1,2,1,2,2,2,FALSE
"789","0340_000301_scrubbed.wav",34476.53,34477.13,5,3,5,5,5,5,5,5,5,2,5,5,5,1,5,5,5,FALSE
"790","0340_000301_scrubbed.wav",34491.66,34492.27,2,2,2,4,2,2,3,2,3,2,4,1,1,1,2,4,2,FALSE
