"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","modal_prominence","clean"
"584","0204_000609_scrubbed.wav",24498.48,24500.64,1,3,2,3,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"585","0204_000609_scrubbed.wav",24516.1,24517.06,1,3,2,3,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"586","0204_000609_scrubbed.wav",24517.86,24519.79,1,3,2,3,2,2,3,2,2,2,2,2,3,2,2,1,2,2,FALSE
"587","0204_000609_scrubbed.wav",24521.1,24521.75,1,2,3,3,2,2,2,3,2,2,2,2,3,2,2,1,2,2,FALSE
"588","0204_000609_scrubbed.wav",24538.52,24539.15,1,2,2,3,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"589","0204_000609_scrubbed.wav",24540,24540.61,1,3,2,3,3,3,3,3,3,2,2,2,3,2,2,1,2,3,FALSE
"590","0204_000609_scrubbed.wav",24541.41,24542.95,1,2,2,2,2,2,2,3,2,2,1,2,3,2,2,1,2,2,FALSE
"591","0204_000609_scrubbed.wav",24554.5,24555.25,1,2,2,2,2,2,2,3,2,2,2,2,3,2,2,1,2,2,FALSE
"592","0204_000609_scrubbed.wav",24579.02,24579.62,1,3,2,2,2,2,2,3,2,2,2,2,3,2,2,1,2,2,FALSE
"593","0204_000609_scrubbed.wav",24581.68,24583.42,1,3,2,2,2,2,2,3,2,2,2,2,3,2,2,1,2,2,FALSE
"594","0204_000609_scrubbed.wav",24589.99,24590.61,1,3,3,3,4,3,3,4,3,3,4,2,3,2,2,1,5,3,FALSE
"595","0204_000609_scrubbed.wav",24603.17,24603.77,2,3,4,4,4,3,4,4,3,3,4,2,2,3,5,1,4,4,FALSE
"596","0204_000609_scrubbed.wav",24605.35,24605.99,2,3,5,4,5,3,4,4,4,2,4,2,2,3,2,1,5,2,FALSE
"597","0204_000609_scrubbed.wav",24626.81,24627.41,3,3,5,4,3,3,3,4,4,2,3,2,2,3,3,1,4,3,FALSE
"598","0204_000609_scrubbed.wav",24849.46,24850.87,2,2,3,3,2,3,2,3,3,2,2,2,2,2,2,1,2,2,FALSE
"599","0204_000609_scrubbed.wav",24904.77,24905.39,2,2,3,4,2,3,3,3,3,2,2,2,2,2,2,1,3,2,FALSE
"600","0204_000609_scrubbed.wav",24969.59,24970.23,2,2,4,4,2,3,3,3,3,3,3,2,2,2,3,1,2,2,FALSE
"601","0204_000609_scrubbed.wav",25073.3,25073.91,2,2,3,3,3,3,3,3,3,3,3,2,2,2,5,1,3,3,FALSE
"602","0204_000609_scrubbed.wav",25074.71,25075.63,2,2,3,3,4,4,3,4,4,4,3,2,2,3,4,1,4,4,FALSE
"603","0204_000609_scrubbed.wav",25078.54,25079.36,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,1,2,2,FALSE
"604","0204_000609_scrubbed.wav",25109.36,25109.96,2,2,5,2,3,2,3,3,3,3,3,2,2,2,2,1,2,2,FALSE
"605","0204_000609_scrubbed.wav",25140.14,25140.96,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"606","0204_000609_scrubbed.wav",25142.21,25142.88,2,3,4,3,3,3,3,3,4,4,3,2,2,2,3,1,4,3,FALSE
"607","0204_000609_scrubbed.wav",25170.9,25171.53,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,1,5,5,FALSE
"608","0204_000609_scrubbed.wav",25293.8,25294.4,3,3,5,4,3,3,3,4,3,4,4,4,3,2,3,1,3,3,FALSE
"609","0204_000609_scrubbed.wav",25316.47,25317.07,5,3,5,4,3,3,2,3,4,5,3,4,3,2,3,1,3,3,FALSE
"610","0204_000609_scrubbed.wav",25335.24,25336.04,3,2,5,4,2,2,2,2,3,2,3,3,3,2,2,1,3,2,FALSE
"611","0204_000609_scrubbed.wav",25363,25363.63,3,2,5,4,2,3,3,3,3,2,2,3,3,2,2,1,2,2,FALSE
"612","0204_000609_scrubbed.wav",25365.96,25366.73,3,3,5,3,2,2,3,3,3,2,2,3,3,2,2,1,2,3,FALSE
"613","0204_000609_scrubbed.wav",25418.66,25419.85,3,3,2,3,2,2,2,3,3,2,2,3,3,2,2,1,2,2,FALSE
"614","0204_000609_scrubbed.wav",25468.59,25469.61,3,2,2,3,2,2,3,3,3,2,2,3,3,2,2,1,2,2,FALSE
"615","0204_000609_scrubbed.wav",25611.19,25611.81,3,3,3,3,3,3,2,4,4,2,2,3,2,2,3,1,5,3,FALSE
"616","0204_000609_scrubbed.wav",25740.24,25741.93,3,3,3,3,2,2,3,3,3,2,2,3,3,2,3,1,2,3,FALSE
"617","0204_000609_scrubbed.wav",25750.06,25750.87,4,4,4,5,4,4,4,4,4,4,2,4,3,3,4,2,3,4,FALSE
"618","0204_000609_scrubbed.wav",25750.87,25751.49,4,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,2,2,FALSE
"619","0204_000609_scrubbed.wav",25835.64,25836.24,4,2,2,2,2,2,2,2,3,1,2,2,3,2,2,2,2,2,FALSE
"620","0204_000609_scrubbed.wav",25837.04,25838.77,4,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,FALSE
"621","0204_000609_scrubbed.wav",25839.57,25840.38,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"622","0204_000609_scrubbed.wav",25841.83,25842.9,3,2,4,4,3,3,4,4,4,2,3,3,3,2,3,3,3,3,FALSE
"623","0204_000609_scrubbed.wav",25849.83,25850.48,1,2,4,3,3,2,3,3,3,2,3,2,3,2,3,3,3,3,FALSE
"624","0204_000609_scrubbed.wav",25898.44,25899.04,1,2,3,2,3,2,3,2,3,2,2,3,3,2,3,2,2,2,FALSE
"625","0204_000609_scrubbed.wav",25902.32,25903.32,2,2,3,3,2,2,3,3,2,3,3,3,3,2,2,2,3,3,FALSE
"626","0204_000609_scrubbed.wav",25972.03,25972.67,2,2,3,4,2,3,3,3,3,2,3,3,3,2,2,2,3,3,FALSE
"627","0204_000609_scrubbed.wav",25977.91,25978.57,2,2,3,3,2,3,3,3,3,2,3,2,3,2,2,2,3,3,FALSE
"628","0204_000609_scrubbed.wav",26068.15,26068.75,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,FALSE
"629","0204_000609_scrubbed.wav",26070.93,26072.34,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,FALSE
"630","0204_000609_scrubbed.wav",26073.14,26074.67,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,FALSE
"631","0204_000609_scrubbed.wav",26076.04,26076.67,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"632","0204_000609_scrubbed.wav",26120.86,26121.47,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"633","0204_000609_scrubbed.wav",26129.45,26130.15,2,2,3,3,3,2,3,3,2,2,3,2,3,2,2,3,2,2,FALSE
"634","0204_000609_scrubbed.wav",26140.95,26141.62,2,2,3,2,2,2,3,2,3,2,3,2,2,2,2,3,2,2,FALSE
"635","0204_000609_scrubbed.wav",26154.59,26155.36,2,2,3,3,2,2,2,2,2,2,3,2,3,2,2,1,2,2,FALSE
"636","0204_000609_scrubbed.wav",26156.16,26156.76,2,2,3,4,2,2,2,3,2,2,3,2,3,2,2,1,2,2,FALSE
"637","0204_000609_scrubbed.wav",26160.48,26161.84,2,2,3,4,3,2,3,3,2,2,3,2,3,2,2,2,3,2,FALSE
"638","0204_000609_scrubbed.wav",26165.19,26165.89,1,2,3,4,2,2,3,3,2,2,2,2,3,2,2,2,3,2,FALSE
"639","0204_000609_scrubbed.wav",26166.74,26167.47,2,2,2,3,3,2,3,3,2,2,2,2,3,2,2,1,3,2,FALSE
"640","0204_000609_scrubbed.wav",26169.82,26170.48,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,1,2,2,FALSE
"641","0204_000609_scrubbed.wav",26171.46,26172.87,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"642","0204_000609_scrubbed.wav",26173.9,26174.5,2,2,2,2,2,3,2,3,2,2,2,2,3,2,2,1,2,2,FALSE
"643","0204_000609_scrubbed.wav",26175.74,26177.29,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"644","0204_000609_scrubbed.wav",26178.68,26179.69,2,2,1,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,FALSE
"645","0204_000609_scrubbed.wav",26180.49,26181.29,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,1,2,2,FALSE
"646","0204_000609_scrubbed.wav",26182.09,26182.77,2,2,1,2,2,2,2,2,2,2,3,2,3,1,2,1,1,2,FALSE
"647","0204_000609_scrubbed.wav",26186.52,26187.15,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,1,2,2,FALSE
"648","0204_000609_scrubbed.wav",26188.14,26188.8,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,1,2,2,FALSE
"649","0204_000609_scrubbed.wav",26188.8,26189.63,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,FALSE
"650","0204_000609_scrubbed.wav",26190.44,26191.7,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,FALSE
"651","0204_000609_scrubbed.wav",26192.68,26194.38,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,FALSE
"652","0204_000609_scrubbed.wav",26195.49,26196.64,3,2,3,3,3,2,3,3,2,2,3,2,3,2,2,3,2,3,FALSE
"653","0204_000609_scrubbed.wav",26197.44,26198.05,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,FALSE
"654","0204_000609_scrubbed.wav",26201.23,26202.35,3,2,2,4,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"655","0204_000609_scrubbed.wav",26202.35,26203.17,3,2,2,3,2,2,2,3,2,2,3,2,3,2,2,2,2,2,FALSE
"656","0204_000609_scrubbed.wav",26203.17,26204.09,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,1,2,2,FALSE
"657","0204_000609_scrubbed.wav",26206.36,26206.96,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"658","0204_000609_scrubbed.wav",26211.87,26212.47,2,2,2,3,2,3,2,2,2,2,3,2,3,2,2,1,2,2,FALSE
"659","0204_000609_scrubbed.wav",26213.27,26213.87,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,1,2,2,FALSE
"660","0204_000609_scrubbed.wav",26215.37,26215.97,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,1,2,2,FALSE
"661","0204_000609_scrubbed.wav",26218.82,26219.43,2,2,2,3,3,2,3,3,2,2,3,2,3,2,2,2,2,2,FALSE
"662","0204_000609_scrubbed.wav",26220.23,26220.83,2,2,2,3,3,2,2,2,2,2,3,2,3,2,2,1,2,2,FALSE
"663","0204_000609_scrubbed.wav",26221.72,26223.14,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"664","0204_000609_scrubbed.wav",26230.24,26230.85,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,FALSE
"665","0204_000609_scrubbed.wav",26234.86,26235.53,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,FALSE
"666","0204_000609_scrubbed.wav",26240.21,26240.81,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,FALSE
"667","0204_000609_scrubbed.wav",26241.67,26242.41,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,FALSE
"668","0204_000609_scrubbed.wav",26245.41,26246.01,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,FALSE
"669","0204_000609_scrubbed.wav",26247.06,26247.91,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"670","0204_000609_scrubbed.wav",26250.81,26252.02,2,2,2,2,3,3,3,3,2,2,2,2,3,2,2,2,2,2,FALSE
"671","0204_000609_scrubbed.wav",26252.94,26253.62,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,FALSE
"672","0204_000609_scrubbed.wav",26254.42,26255.03,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"673","0204_000609_scrubbed.wav",26255.86,26256.88,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,FALSE
"674","0204_000609_scrubbed.wav",26258.86,26259.46,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"675","0204_000609_scrubbed.wav",26261.15,26261.77,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,1,2,2,FALSE
"676","0204_000609_scrubbed.wav",26262.84,26263.91,3,2,2,4,3,2,3,3,2,3,2,2,3,2,2,3,3,2,FALSE
"677","0204_000609_scrubbed.wav",26265.5,26266.49,2,2,2,3,2,2,2,3,2,3,2,2,3,2,2,2,2,2,FALSE
"678","0204_000609_scrubbed.wav",26268.26,26268.99,3,2,2,3,2,3,3,3,2,2,2,2,3,2,2,2,2,2,FALSE
"679","0204_000609_scrubbed.wav",26269.79,26271.84,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"680","0204_000609_scrubbed.wav",26272.66,26275.49,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"681","0204_000609_scrubbed.wav",26277.27,26277.87,3,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,2,2,FALSE
"682","0204_000609_scrubbed.wav",26279.61,26280.21,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"683","0204_000609_scrubbed.wav",26282.02,26282.76,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"684","0204_000609_scrubbed.wav",26297.67,26298.64,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"685","0204_000609_scrubbed.wav",26303.65,26304.49,2,2,2,3,3,2,3,2,2,2,3,2,3,2,2,1,2,2,FALSE
"686","0204_000609_scrubbed.wav",26304.49,26305.21,2,2,2,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,FALSE
"687","0204_000609_scrubbed.wav",26309.24,26309.84,2,2,2,3,3,2,2,3,2,2,3,2,3,2,2,1,2,2,FALSE
"688","0204_000609_scrubbed.wav",26314.19,26315.14,2,2,3,4,3,2,3,3,2,2,3,2,3,2,2,2,2,2,FALSE
"689","0204_000609_scrubbed.wav",26316.33,26316.96,2,2,3,4,2,2,3,3,2,2,2,2,3,2,2,1,2,2,FALSE
"690","0204_000609_scrubbed.wav",26317.79,26318.44,2,2,3,3,2,2,3,3,2,2,2,2,3,2,2,1,2,2,FALSE
"691","0204_000609_scrubbed.wav",26319.37,26320.1,2,2,3,3,3,2,3,3,2,2,3,2,3,2,2,2,3,2,FALSE
"692","0204_000609_scrubbed.wav",26322.48,26323.2,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,1,3,2,FALSE
"693","0204_000609_scrubbed.wav",26324.12,26324.79,2,2,3,3,2,2,3,3,2,2,3,2,2,2,2,2,3,2,FALSE
"694","0204_000609_scrubbed.wav",26326.33,26326.95,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,1,2,2,FALSE
"695","0204_000609_scrubbed.wav",26328.29,26329.84,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"696","0204_000609_scrubbed.wav",26331.04,26332.45,2,2,2,3,2,2,3,3,2,2,3,2,3,2,2,2,2,2,FALSE
"697","0204_000609_scrubbed.wav",26333.25,26334.43,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"698","0204_000609_scrubbed.wav",26335.26,26336.34,2,2,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"699","0204_000609_scrubbed.wav",26337.55,26338.17,2,2,2,3,2,2,2,3,2,2,3,2,2,2,2,1,2,2,FALSE
"700","0204_000609_scrubbed.wav",26338.97,26339.57,2,2,2,3,2,2,2,3,2,2,3,2,3,2,2,1,2,2,FALSE
"701","0204_000609_scrubbed.wav",26340.46,26341.67,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"702","0204_000609_scrubbed.wav",26342.47,26344.29,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"703","0204_000609_scrubbed.wav",26345.15,26345.99,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"704","0204_000609_scrubbed.wav",26347.51,26348.32,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"705","0204_000609_scrubbed.wav",26349.12,26349.91,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"706","0204_000609_scrubbed.wav",26350.9,26353.26,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"707","0204_000609_scrubbed.wav",26356.2,26357.68,3,2,2,3,2,3,3,3,2,2,3,2,2,2,2,3,2,2,FALSE
"708","0204_000609_scrubbed.wav",26358.48,26359.1,3,2,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"709","0204_000609_scrubbed.wav",26368.16,26369,2,2,2,3,2,2,2,3,2,3,2,2,3,2,2,1,2,2,FALSE
"710","0204_000609_scrubbed.wav",26375.23,26376.03,2,2,2,2,2,2,2,3,2,3,3,2,3,2,2,1,2,2,FALSE
"711","0204_000609_scrubbed.wav",26376.03,26376.68,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,FALSE
"712","0204_000609_scrubbed.wav",26377.5,26378.49,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,FALSE
"713","0204_000609_scrubbed.wav",26391.59,26392.83,4,2,3,4,4,3,3,4,3,3,2,4,3,3,2,3,4,3,FALSE
"714","0204_000609_scrubbed.wav",26404.23,26405.23,5,5,2,5,4,4,5,5,5,5,4,5,2,5,4,5,4,5,FALSE
"715","0204_000609_scrubbed.wav",26411.06,26413.32,5,4,4,5,4,4,4,4,2,5,4,5,4,4,4,4,4,4,FALSE
"716","0204_000609_scrubbed.wav",26552.01,26552.68,2,4,2,3,1,1,1,1,2,4,5,2,2,1,1,1,1,1,TRUE
"717","0204_000609_scrubbed.wav",26613.8,26615.29,3,3,2,2,2,3,3,2,2,2,4,2,2,2,1,2,3,2,FALSE
"718","0204_000609_scrubbed.wav",26617.1,26618.16,1,2,2,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,FALSE
"719","0204_000609_scrubbed.wav",26618.16,26620.14,4,3,4,4,4,4,3,4,3,3,2,5,2,3,4,4,4,4,FALSE
"720","0204_000609_scrubbed.wav",26625,26626.13,1,2,1,1,1,1,2,1,2,1,4,2,2,1,1,1,1,1,TRUE
"721","0204_000609_scrubbed.wav",26706.22,26707.08,1,4,2,5,4,3,4,3,2,5,5,5,3,2,2,1,3,1,TRUE
"722","0204_000609_scrubbed.wav",26707.08,26708.15,4,3,2,4,2,3,3,3,2,2,3,4,3,3,2,3,3,3,FALSE
"723","0204_000609_scrubbed.wav",26754.46,26755.06,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,FALSE
"724","0204_000609_scrubbed.wav",26809.66,26810.73,5,5,2,5,5,3,4,5,2,5,5,5,5,5,4,5,5,5,FALSE
"725","0204_000609_scrubbed.wav",26811.56,26813,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"726","0204_000609_scrubbed.wav",26889.76,26890.37,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"727","0204_000609_scrubbed.wav",26890.37,26891.88,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"728","0204_000609_scrubbed.wav",26960.64,26961.24,4,3,5,5,5,3,3,4,5,2,5,2,3,5,4,3,3,3,FALSE
"729","0204_000609_scrubbed.wav",26962.56,26963.28,5,2,5,4,3,3,3,3,2,2,4,3,3,5,3,3,3,3,FALSE
"730","0204_000609_scrubbed.wav",26974.26,26975.68,3,2,2,2,3,2,2,2,2,3,2,2,3,2,3,2,2,2,FALSE
"731","0204_000609_scrubbed.wav",26978.45,26979.42,2,2,3,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,FALSE
"732","0204_000609_scrubbed.wav",26986.35,26986.97,2,2,2,3,2,2,3,2,2,3,3,2,3,2,2,1,2,2,FALSE
"733","0204_000609_scrubbed.wav",26996.81,26998.11,2,2,2,2,2,2,2,2,2,1,3,2,3,2,2,2,2,2,FALSE
"734","0204_000609_scrubbed.wav",27001.19,27002.17,2,2,2,3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,FALSE
"735","0204_000609_scrubbed.wav",27004.23,27004.83,1,2,2,3,3,2,2,3,2,3,3,2,3,2,2,2,2,2,FALSE
"736","0204_000609_scrubbed.wav",27025.24,27026.59,2,2,2,3,2,2,3,2,2,2,3,2,3,2,2,1,2,2,FALSE
"737","0204_000609_scrubbed.wav",27028.02,27028.64,1,2,2,3,3,2,2,3,2,3,3,2,3,1,2,2,2,2,FALSE
"738","0204_000609_scrubbed.wav",27031.95,27033.15,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,3,2,2,FALSE
"739","0204_000609_scrubbed.wav",27045.45,27046.05,3,2,2,3,3,2,3,3,2,3,2,2,3,2,2,2,2,2,FALSE
"740","0204_000609_scrubbed.wav",27048.85,27049.82,3,2,3,3,3,2,3,3,2,3,2,2,3,2,2,2,2,2,FALSE
"741","0204_000609_scrubbed.wav",27051.34,27052.1,3,2,3,3,2,2,2,2,2,3,2,2,3,1,2,1,2,2,FALSE
"742","0204_000609_scrubbed.wav",27053.1,27053.82,3,2,3,3,2,2,2,3,2,3,2,2,3,2,2,1,2,2,FALSE
"743","0204_000609_scrubbed.wav",27054.68,27055.82,3,2,3,3,2,2,3,3,2,3,2,2,3,2,2,2,2,2,FALSE
"744","0204_000609_scrubbed.wav",27071.52,27072.14,3,2,2,3,2,2,2,3,2,3,3,2,3,2,2,2,2,2,FALSE
"745","0204_000609_scrubbed.wav",27079.61,27080.6,2,2,3,2,2,2,2,3,2,3,3,2,3,2,2,1,2,2,FALSE
"746","0204_000609_scrubbed.wav",27083.24,27085.26,2,2,3,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,FALSE
"747","0204_000609_scrubbed.wav",27087.5,27088.6,2,2,2,3,2,2,3,3,2,3,3,2,3,2,2,3,2,2,FALSE
"748","0204_000609_scrubbed.wav",27089.4,27090.04,2,2,2,3,2,2,2,3,2,3,2,2,3,2,2,2,2,2,FALSE
"749","0204_000609_scrubbed.wav",27090.04,27090.84,2,2,3,3,3,2,3,3,2,3,2,2,3,2,2,2,3,2,FALSE
"750","0204_000609_scrubbed.wav",27092.47,27094.16,1,2,3,4,3,3,3,4,2,3,2,4,3,2,2,2,3,3,FALSE
"751","0204_000609_scrubbed.wav",27094.16,27094.96,1,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,FALSE
"752","0204_000609_scrubbed.wav",27094.96,27095.72,1,2,2,3,2,2,3,2,2,3,3,2,3,2,2,2,2,2,FALSE
"753","0204_000609_scrubbed.wav",27096.52,27098.35,1,2,2,3,2,2,3,4,2,2,3,2,3,2,2,3,2,2,FALSE
"754","0204_000609_scrubbed.wav",27099.15,27100.27,1,2,1,3,2,2,2,3,2,2,3,2,3,2,2,2,2,2,FALSE
"755","0204_000609_scrubbed.wav",27101.11,27102.21,1,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,FALSE
"756","0204_000609_scrubbed.wav",27102.21,27103.33,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"757","0204_000609_scrubbed.wav",27104.89,27105.49,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,FALSE
"758","0204_000609_scrubbed.wav",27106.41,27107.13,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,FALSE
"759","0204_000609_scrubbed.wav",27108.1,27108.78,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,FALSE
"760","0204_000609_scrubbed.wav",27111.09,27111.89,1,2,2,3,2,2,2,3,2,3,3,2,3,2,2,2,2,2,FALSE
"761","0204_000609_scrubbed.wav",27113.08,27114.37,2,2,3,3,2,2,2,3,2,3,2,2,3,2,2,2,2,2,FALSE
"762","0204_000609_scrubbed.wav",27118.08,27118.71,5,2,3,5,4,3,4,4,3,3,3,5,3,4,2,5,4,3,FALSE
"763","0204_000609_scrubbed.wav",27122.15,27123.17,4,2,3,4,3,3,3,3,2,3,2,4,3,2,2,2,4,3,FALSE
"764","0204_000609_scrubbed.wav",27123.97,27125.08,3,2,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,FALSE
"765","0204_000609_scrubbed.wav",27126.39,27127.7,2,2,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"766","0204_000609_scrubbed.wav",27128.51,27131.31,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"767","0204_000609_scrubbed.wav",27132.11,27133.24,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"768","0204_000609_scrubbed.wav",27143.87,27147.25,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"769","0204_000609_scrubbed.wav",27148.34,27151.42,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"770","0204_000609_scrubbed.wav",27152.25,27158.1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,FALSE
"771","0204_000609_scrubbed.wav",27158.9,27159.54,1,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,FALSE
"772","0204_000609_scrubbed.wav",27161.44,27162.04,4,2,2,3,3,2,4,4,3,2,2,3,3,2,2,4,2,2,FALSE
"773","0204_000609_scrubbed.wav",27169.25,27170.14,3,2,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,FALSE
"774","0204_000609_scrubbed.wav",27171.69,27173.38,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,FALSE
"775","0204_000609_scrubbed.wav",27174.18,27177.62,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,FALSE
"776","0204_000609_scrubbed.wav",27178.42,27179.21,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,FALSE
"777","0204_000609_scrubbed.wav",27180.01,27181.71,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,FALSE
"778","0204_000609_scrubbed.wav",27182.51,27183.81,2,2,2,2,2,2,2,3,2,2,2,2,3,1,2,1,2,2,FALSE
"779","0204_000609_scrubbed.wav",27184.61,27185.64,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"780","0204_000609_scrubbed.wav",27193.31,27193.91,2,2,2,3,2,3,2,3,2,2,2,2,3,2,2,3,2,2,FALSE
"781","0204_000609_scrubbed.wav",27196.13,27196.82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"782","0204_000609_scrubbed.wav",27197.63,27198.23,2,2,2,3,2,3,3,3,2,2,2,3,3,2,2,1,2,2,FALSE
