"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","ejkq_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_2_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","lyur_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"1052","0857_000301_scrubbed.wav",26667.83,26669.25,3,4,3,3,3,4,3,3,3,4,3,3,2,3,2,2,2,3,3,FALSE
"1053","0857_000301_scrubbed.wav",26673.58,26674.58,2,2,1,2,2,1,1,2,2,1,3,2,2,1,2,2,1,1,2,FALSE
"1054","0857_000301_scrubbed.wav",26681.15,26682.43,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,FALSE
"1055","0857_000301_scrubbed.wav",26687.51,26688.37,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,FALSE
"1056","0857_000301_scrubbed.wav",26690.33,26692.93,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,3,2,FALSE
"1057","0857_000301_scrubbed.wav",26693.73,26696.22,2,2,1,2,2,1,2,2,2,2,3,2,2,1,2,2,1,2,2,FALSE
"1058","0857_000301_scrubbed.wav",26699.56,26700.58,2,2,3,2,5,4,3,3,4,4,3,4,2,2,2,2,2,4,2,FALSE
"1059","0857_000301_scrubbed.wav",26700.58,26701.37,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"1060","0857_000301_scrubbed.wav",26719.14,26720.14,2,4,4,3,5,4,3,4,4,4,3,5,2,3,2,2,4,5,4,FALSE
"1061","0857_000301_scrubbed.wav",26724.18,26724.79,2,2,3,2,4,3,2,3,2,3,3,2,2,2,2,2,2,3,2,FALSE
"1062","0857_000301_scrubbed.wav",26726.56,26727.77,4,4,3,2,3,4,3,3,3,3,3,3,2,2,2,2,3,4,3,FALSE
"1063","0857_000301_scrubbed.wav",26731.06,26731.93,5,4,4,2,4,4,4,4,4,4,3,4,2,3,4,2,3,4,4,FALSE
"1064","0857_000301_scrubbed.wav",26731.93,26732.81,4,3,3,2,3,3,3,3,3,3,3,3,2,3,2,2,3,4,3,FALSE
"1065","0857_000301_scrubbed.wav",26737.04,26738.39,4,3,3,3,3,3,3,3,2,3,3,3,2,3,2,2,3,4,3,FALSE
"1066","0857_000301_scrubbed.wav",26740.04,26740.8,3,3,3,3,4,3,3,3,2,4,3,2,2,3,2,2,3,3,3,FALSE
"1067","0857_000301_scrubbed.wav",26743.15,26743.76,3,5,2,3,4,3,3,3,2,3,3,3,2,2,2,2,3,4,3,FALSE
"1068","0857_000301_scrubbed.wav",26753.96,26754.79,4,4,3,4,4,4,3,4,4,3,3,4,2,3,3,2,4,5,4,FALSE
"1069","0857_000301_scrubbed.wav",26755.61,26756.31,4,4,4,4,5,5,4,4,4,5,3,4,2,4,4,2,4,5,4,FALSE
"1070","0857_000301_scrubbed.wav",26763.41,26765.49,3,3,3,3,3,3,2,3,2,2,3,3,2,2,3,2,2,2,3,FALSE
"1071","0857_000301_scrubbed.wav",26766.56,26767.51,5,4,4,4,5,4,5,5,5,5,3,4,2,5,5,2,4,5,5,FALSE
"1072","0857_000301_scrubbed.wav",26773.11,26774.06,5,5,4,5,5,5,5,5,5,5,3,5,2,5,5,2,5,5,5,FALSE
"1073","0857_000301_scrubbed.wav",26781.56,26783.46,5,4,4,5,5,5,5,5,5,5,3,5,2,5,5,2,5,5,5,FALSE
"1074","0857_000301_scrubbed.wav",26787.2,26787.8,5,4,4,3,4,4,3,3,2,3,3,3,2,2,2,3,2,4,3,FALSE
"1075","0857_000301_scrubbed.wav",26788.78,26789.46,5,3,3,3,3,3,3,3,2,3,4,2,2,2,2,3,2,3,3,FALSE
"1076","0857_000301_scrubbed.wav",26795.87,26796.55,5,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,3,FALSE
"1077","0857_000301_scrubbed.wav",26799.81,26800.87,3,3,4,2,3,3,3,3,2,3,4,3,2,3,2,4,2,3,3,FALSE
"1078","0857_000301_scrubbed.wav",26809.13,26811.08,2,2,4,2,5,2,3,2,2,2,3,2,2,2,2,3,2,2,2,FALSE
"1079","0857_000301_scrubbed.wav",26812.9,26813.5,5,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4,FALSE
"1080","0857_000301_scrubbed.wav",26817.38,26818.38,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,FALSE
"1081","0857_000301_scrubbed.wav",26820.62,26821.63,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,4,2,2,2,FALSE
"1082","0857_000301_scrubbed.wav",26837.28,26837.9,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1083","0857_000301_scrubbed.wav",26844.36,26845.76,5,5,4,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,4,FALSE
"1084","0857_000301_scrubbed.wav",26846.56,26847.77,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1085","0857_000301_scrubbed.wav",26858.77,26859.77,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1086","0857_000301_scrubbed.wav",26875.03,26876.11,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,3,FALSE
"1087","0857_000301_scrubbed.wav",26877.85,26878.45,5,4,5,5,5,5,5,5,4,4,4,4,5,5,5,5,4,5,3,FALSE
"1088","0857_000301_scrubbed.wav",26896.78,26897.5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,FALSE
"1089","0857_000301_scrubbed.wav",26906.72,26907.82,4,2,2,2,3,2,2,3,2,2,3,2,2,2,2,5,2,3,2,FALSE
"1090","0857_000301_scrubbed.wav",26925.22,26926.4,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,4,1,1,1,TRUE
"1091","0857_000301_scrubbed.wav",26932.56,26933.26,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,4,2,3,2,FALSE
"1092","0857_000301_scrubbed.wav",26938.91,26939.91,1,2,2,2,3,1,2,2,2,2,2,2,2,1,2,3,1,1,2,FALSE
"1093","0857_000301_scrubbed.wav",26945.1,26946.25,5,4,5,5,5,4,5,5,4,5,2,4,2,5,5,5,5,5,4,FALSE
"1094","0857_000301_scrubbed.wav",26947.15,26950.28,2,2,3,2,3,2,3,3,2,3,4,3,2,2,2,2,2,3,2,FALSE
"1095","0857_000301_scrubbed.wav",26951.1,26952.14,2,2,3,2,3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,FALSE
"1096","0857_000301_scrubbed.wav",26953.6,26954.35,2,2,2,2,2,1,2,2,2,2,3,2,2,1,2,2,1,1,2,FALSE
"1097","0857_000301_scrubbed.wav",26957.36,26961.08,2,2,1,2,2,1,1,2,2,2,3,2,2,1,1,2,1,1,2,FALSE
"1098","0857_000301_scrubbed.wav",26961.89,26964.99,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,FALSE
"1099","0857_000301_scrubbed.wav",26966.14,26968.8,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,FALSE
"1100","0857_000301_scrubbed.wav",26968.8,26969.83,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,FALSE
"1101","0857_000301_scrubbed.wav",26969.83,26973.66,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,FALSE
"1102","0857_000301_scrubbed.wav",26975.84,26978.36,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,2,1,1,1,TRUE
"1103","0857_000301_scrubbed.wav",26979.61,26982.96,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,TRUE
"1104","0857_000301_scrubbed.wav",26984.55,26985.38,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,FALSE
"1105","0857_000301_scrubbed.wav",26987.08,26994.55,1,2,1,2,2,1,1,2,2,2,3,2,2,1,2,2,1,1,2,FALSE
"1106","0857_000301_scrubbed.wav",26995.43,26996.05,1,3,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,TRUE
"1107","0857_000301_scrubbed.wav",27001.62,27005.39,1,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,FALSE
"1108","0857_000301_scrubbed.wav",27013.88,27014.48,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,TRUE
"1109","0857_000301_scrubbed.wav",27018.78,27020.56,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,1,TRUE
"1110","0857_000301_scrubbed.wav",27023.16,27024.03,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,FALSE
"1111","0857_000301_scrubbed.wav",27033.49,27034.09,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,TRUE
"1112","0857_000301_scrubbed.wav",27035.15,27036.12,1,2,1,2,3,1,1,2,1,2,2,2,2,1,1,2,1,1,1,TRUE
"1113","0857_000301_scrubbed.wav",27039.32,27040.84,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,1,TRUE
"1114","0857_000301_scrubbed.wav",27042.34,27043.02,1,2,1,2,3,1,2,2,1,2,2,2,2,1,2,2,1,2,2,FALSE
"1115","0857_000301_scrubbed.wav",27043.82,27045.56,1,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,FALSE
"1116","0857_000301_scrubbed.wav",27048.52,27050.06,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,TRUE
"1117","0857_000301_scrubbed.wav",27052.74,27053.87,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"1118","0857_000301_scrubbed.wav",27066.34,27068.06,2,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2,2,1,1,TRUE
"1119","0857_000301_scrubbed.wav",27076.24,27077.35,1,2,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,TRUE
"1120","0857_000301_scrubbed.wav",27079.36,27079.97,1,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,1,1,TRUE
"1121","0857_000301_scrubbed.wav",27088.05,27088.66,1,2,1,2,2,1,1,3,2,2,2,2,2,1,2,2,1,1,2,FALSE
"1122","0857_000301_scrubbed.wav",27088.66,27089.46,1,2,1,2,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"1123","0857_000301_scrubbed.wav",27091.52,27092.61,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,FALSE
"1124","0857_000301_scrubbed.wav",27093.98,27094.58,2,2,1,2,3,1,2,2,1,2,2,2,2,1,2,2,2,2,2,FALSE
"1125","0857_000301_scrubbed.wav",27102.89,27103.49,2,2,1,2,3,1,2,2,2,2,2,2,2,1,2,2,2,1,2,FALSE
"1126","0857_000301_scrubbed.wav",27105.25,27107.05,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,FALSE
"1127","0857_000301_scrubbed.wav",27109.58,27110.18,2,3,1,2,5,1,2,3,2,2,2,2,2,1,2,2,2,1,2,FALSE
"1128","0857_000301_scrubbed.wav",27184.29,27184.89,3,3,2,2,5,5,3,5,2,3,2,3,5,3,3,2,3,5,3,FALSE
"1129","0857_000301_scrubbed.wav",27472.32,27473.13,3,2,4,2,3,2,3,3,2,2,3,3,3,2,3,2,2,2,2,FALSE
"1130","0857_000301_scrubbed.wav",27570.49,27571.09,2,2,1,2,4,2,2,3,2,3,3,4,2,2,2,2,2,2,2,FALSE
"1131","0857_000301_scrubbed.wav",27615.66,27617.13,2,2,2,2,3,2,2,3,2,3,2,3,2,2,2,2,2,3,2,FALSE
"1132","0857_000301_scrubbed.wav",27624.9,27626.15,2,2,2,2,3,2,2,3,2,2,3,3,2,2,2,2,2,3,2,FALSE
"1133","0857_000301_scrubbed.wav",27627.08,27627.69,2,3,2,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,FALSE
"1134","0857_000301_scrubbed.wav",27633.09,27633.8,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"1135","0857_000301_scrubbed.wav",27634.73,27635.46,2,3,2,2,3,3,3,3,2,3,3,2,2,2,2,2,2,3,2,FALSE
"1136","0857_000301_scrubbed.wav",27636.29,27637.56,2,2,1,2,3,1,1,2,2,2,3,2,2,1,2,2,1,1,2,FALSE
"1137","0857_000301_scrubbed.wav",27638.5,27639.68,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"1138","0857_000301_scrubbed.wav",27640.5,27641.64,2,2,1,1,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,FALSE
"1139","0857_000301_scrubbed.wav",27642.64,27644.86,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,FALSE
"1140","0857_000301_scrubbed.wav",27646.3,27646.9,2,2,2,2,3,2,2,3,2,3,3,3,2,2,3,2,2,2,2,FALSE
"1141","0857_000301_scrubbed.wav",27648.28,27648.89,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,1,2,3,2,FALSE
"1142","0857_000301_scrubbed.wav",27650.03,27657.33,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,FALSE
"1143","0857_000301_scrubbed.wav",27672.43,27673.11,5,5,5,5,5,5,5,5,5,5,3,5,2,5,5,5,5,5,4,FALSE
"1144","0857_000301_scrubbed.wav",27686.61,27687.7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1145","0857_000301_scrubbed.wav",27689.5,27690.12,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,5,2,2,2,FALSE
"1146","0857_000301_scrubbed.wav",27693.16,27694.35,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,3,FALSE
"1147","0857_000301_scrubbed.wav",27717.17,27718,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,3,FALSE
"1148","0857_000301_scrubbed.wav",27728.41,27729.42,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1149","0857_000301_scrubbed.wav",27730.22,27730.82,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1150","0857_000301_scrubbed.wav",27731.62,27733.04,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1151","0857_000301_scrubbed.wav",27736.78,27737.82,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1152","0857_000301_scrubbed.wav",27739.06,27741.28,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1153","0857_000301_scrubbed.wav",27743.82,27744.78,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1154","0857_000301_scrubbed.wav",27757.67,27758.27,5,4,2,2,2,2,2,2,2,2,5,2,2,2,2,5,2,2,2,FALSE
"1155","0857_000301_scrubbed.wav",27759.07,27760.23,5,4,4,5,3,4,4,4,4,4,5,4,3,4,4,5,3,3,3,FALSE
"1156","0857_000301_scrubbed.wav",27884.07,27884.93,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"1157","0857_000301_scrubbed.wav",27894.08,27895.51,2,2,1,5,3,1,1,2,2,2,2,2,2,1,1,5,2,2,2,FALSE
"1158","0857_000301_scrubbed.wav",27896.51,27897.56,4,4,3,3,4,3,3,3,4,4,3,4,5,3,4,5,4,4,3,FALSE
"1159","0857_000301_scrubbed.wav",27899.47,27901.84,1,2,1,1,2,1,1,2,2,1,3,2,5,1,1,5,1,2,1,TRUE
"1160","0857_000301_scrubbed.wav",27902.64,27903.24,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,5,2,2,2,FALSE
"1161","0857_000301_scrubbed.wav",27904.41,27905.01,2,2,2,2,3,2,3,3,2,2,3,2,2,2,3,5,2,3,2,FALSE
"1162","0857_000301_scrubbed.wav",27905.01,27905.81,4,4,2,5,5,4,3,3,4,5,3,4,2,2,1,5,2,4,4,FALSE
"1163","0857_000301_scrubbed.wav",27916.64,27917.24,2,3,2,2,4,2,2,3,2,3,2,3,2,1,2,4,2,2,2,FALSE
"1164","0857_000301_scrubbed.wav",27918.13,27918.79,1,2,1,1,3,1,1,2,1,1,2,2,2,1,1,1,1,1,1,TRUE
"1165","0857_000301_scrubbed.wav",27920.16,27920.76,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,2,FALSE
"1166","0857_000301_scrubbed.wav",27923.8,27934.31,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,FALSE
"1167","0857_000301_scrubbed.wav",27935.12,27938.36,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,FALSE
"1168","0857_000301_scrubbed.wav",27939.51,27940.64,2,2,1,2,5,2,2,3,2,2,2,3,2,2,2,1,2,2,2,FALSE
"1169","0857_000301_scrubbed.wav",27942.26,27943.2,2,3,2,2,5,2,2,3,2,2,3,3,2,2,3,1,2,3,2,FALSE
"1170","0857_000301_scrubbed.wav",27945.29,27946.19,2,3,2,2,3,2,3,3,2,2,2,3,2,2,2,1,2,3,2,FALSE
"1171","0857_000301_scrubbed.wav",27958.3,27958.9,2,2,2,2,3,2,2,2,2,2,2,3,2,1,2,1,1,2,2,FALSE
"1172","0857_000301_scrubbed.wav",27967.11,27968.16,3,2,2,2,3,1,3,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1173","0857_000301_scrubbed.wav",27974.64,27975.24,2,2,1,2,2,2,1,2,1,2,2,3,2,1,1,1,1,1,1,TRUE
"1174","0857_000301_scrubbed.wav",27984.28,27984.88,5,3,5,2,5,4,5,5,5,3,2,5,2,5,5,1,5,4,5,FALSE
"1175","0857_000301_scrubbed.wav",28133.83,28134.83,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,FALSE
"1176","0857_000301_scrubbed.wav",28152.41,28153.06,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"1177","0857_000301_scrubbed.wav",28173.66,28174.26,3,4,2,2,3,4,3,3,3,2,4,4,2,2,3,5,3,3,3,FALSE
"1178","0857_000301_scrubbed.wav",28223.66,28224.26,2,3,2,2,3,1,1,2,2,1,3,2,2,2,2,5,1,2,2,FALSE
"1179","0857_000301_scrubbed.wav",28225.15,28225.81,2,2,1,2,3,1,2,2,2,1,2,2,2,1,2,1,1,2,2,FALSE
"1180","0857_000301_scrubbed.wav",28227.03,28227.98,2,2,1,1,3,1,2,2,3,1,2,3,2,2,2,1,2,2,2,FALSE
"1181","0857_000301_scrubbed.wav",28228.8,28229.42,4,4,4,4,3,3,4,3,4,3,5,4,2,3,4,2,4,4,4,FALSE
"1182","0857_000301_scrubbed.wav",28233.21,28233.91,3,2,2,2,2,2,3,2,2,2,4,4,2,2,2,2,2,2,2,FALSE
"1183","0857_000301_scrubbed.wav",28242.63,28243.24,2,2,2,2,3,1,2,2,2,2,3,2,2,2,2,1,2,2,2,FALSE
"1184","0857_000301_scrubbed.wav",28248.45,28249.05,3,2,2,2,3,2,2,3,2,2,3,3,2,2,2,1,2,2,2,FALSE
"1185","0857_000301_scrubbed.wav",28254,28254.68,2,2,1,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,2,FALSE
"1186","0857_000301_scrubbed.wav",28258.27,28259.23,2,2,1,2,3,1,2,2,2,1,2,3,2,1,2,1,2,2,2,FALSE
"1187","0857_000301_scrubbed.wav",28260.03,28261.02,2,2,1,1,3,1,1,2,2,1,2,2,2,1,2,1,1,2,1,TRUE
"1188","0857_000301_scrubbed.wav",28263.33,28264.97,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,TRUE
"1189","0857_000301_scrubbed.wav",28267.42,28277.3,1,2,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,TRUE
"1190","0857_000301_scrubbed.wav",28278.1,28283.56,1,2,1,2,2,2,2,3,2,2,2,3,2,2,2,1,1,2,2,FALSE
"1191","0857_000301_scrubbed.wav",28284.55,28313.99,1,2,1,2,2,2,1,2,2,2,2,3,2,2,2,1,1,2,2,FALSE
"1192","0857_000301_scrubbed.wav",28316.6,28321.51,2,2,1,2,2,2,2,3,2,2,2,3,2,2,2,1,2,2,2,FALSE
"1193","0857_000301_scrubbed.wav",28323.65,28324.35,1,2,1,2,2,2,2,3,4,2,2,3,2,2,2,1,2,2,2,FALSE
"1194","0857_000301_scrubbed.wav",28325.48,28333.82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"1195","0857_000301_scrubbed.wav",28334.78,28336.57,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1196","0857_000301_scrubbed.wav",28337.62,28340.38,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,FALSE
"1197","0857_000301_scrubbed.wav",28341.21,28343.33,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,FALSE
"1198","0857_000301_scrubbed.wav",28344.13,28348.93,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,FALSE
"1199","0857_000301_scrubbed.wav",28350.86,28351.98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1200","0857_000301_scrubbed.wav",28352.78,28355.4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1201","0857_000301_scrubbed.wav",28356.27,28356.87,2,2,2,2,3,3,3,3,2,2,2,3,2,2,3,2,2,2,2,FALSE
"1202","0857_000301_scrubbed.wav",28357.81,28358.41,2,3,2,2,3,3,3,3,2,3,2,3,2,2,3,2,2,2,2,FALSE
"1203","0857_000301_scrubbed.wav",28358.41,28359.22,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1204","0857_000301_scrubbed.wav",28359.22,28360.02,2,2,2,2,3,4,3,3,2,3,2,3,2,2,2,2,2,3,2,FALSE
"1205","0857_000301_scrubbed.wav",28361.85,28369.32,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1206","0857_000301_scrubbed.wav",28369.32,28370.32,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,3,2,FALSE
"1207","0857_000301_scrubbed.wav",28371.12,28376.52,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1208","0857_000301_scrubbed.wav",28380.78,28381.6,2,3,4,2,3,2,3,3,2,3,3,2,2,2,2,2,2,3,2,FALSE
"1209","0857_000301_scrubbed.wav",28382.68,28384.06,2,2,3,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,FALSE
"1210","0857_000301_scrubbed.wav",28384.88,28386.23,2,2,2,2,1,1,2,2,2,1,3,1,2,1,1,2,1,1,1,TRUE
"1211","0857_000301_scrubbed.wav",28387.03,28392.34,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,FALSE
"1212","0857_000301_scrubbed.wav",28393.33,28395.82,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"1213","0857_000301_scrubbed.wav",28399.28,28400.23,2,2,3,2,2,3,3,3,2,2,3,4,2,2,2,2,3,3,2,FALSE
"1214","0857_000301_scrubbed.wav",28401.26,28403.05,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,FALSE
"1215","0857_000301_scrubbed.wav",28411.26,28411.92,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,FALSE
"1216","0857_000301_scrubbed.wav",28411.92,28412.73,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,FALSE
"1217","0857_000301_scrubbed.wav",28412.73,28413.35,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"1218","0857_000301_scrubbed.wav",28415.15,28415.75,2,2,5,2,5,5,5,5,5,5,3,3,2,5,5,2,5,5,4,FALSE
"1219","0857_000301_scrubbed.wav",28422.19,28422.85,2,2,2,2,2,1,2,2,2,2,3,2,2,1,2,2,1,2,2,FALSE
"1220","0857_000301_scrubbed.wav",28427.54,28428.84,2,2,2,2,3,3,3,3,3,3,3,3,2,2,3,2,4,2,3,FALSE
"1221","0857_000301_scrubbed.wav",28430.7,28432.02,2,2,2,2,1,1,2,2,2,2,3,2,2,1,2,2,1,1,2,FALSE
"1222","0857_000301_scrubbed.wav",28437.48,28438.32,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"1223","0857_000301_scrubbed.wav",28440.32,28442.72,2,2,2,2,3,2,2,3,2,3,3,3,2,2,2,2,2,2,2,FALSE
"1224","0857_000301_scrubbed.wav",28443.87,28448.08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1225","0857_000301_scrubbed.wav",28448.08,28449.08,2,2,2,2,3,3,3,3,2,2,3,3,2,2,2,2,2,3,2,FALSE
"1226","0857_000301_scrubbed.wav",28449.08,28453.09,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"1227","0857_000301_scrubbed.wav",28460.17,28464.87,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,FALSE
"1228","0857_000301_scrubbed.wav",28465.67,28469.25,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,FALSE
"1229","0857_000301_scrubbed.wav",28470.22,28470.83,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,FALSE
"1230","0857_000301_scrubbed.wav",28471.99,28474.3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1231","0857_000301_scrubbed.wav",28476.87,28477.47,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1232","0857_000301_scrubbed.wav",28479.05,28481.32,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1233","0857_000301_scrubbed.wav",28484.42,28485.05,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"1234","0857_000301_scrubbed.wav",28488.44,28489.4,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,FALSE
"1235","0857_000301_scrubbed.wav",28490.75,28491.68,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,FALSE
"1236","0857_000301_scrubbed.wav",28492.75,28493.79,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"1237","0857_000301_scrubbed.wav",28495.11,28496.15,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,2,1,2,2,FALSE
"1238","0857_000301_scrubbed.wav",28497.12,28498.35,3,2,2,2,3,3,3,3,2,3,2,4,2,2,2,2,2,2,2,FALSE
"1239","0857_000301_scrubbed.wav",28498.35,28499.41,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,FALSE
"1240","0857_000301_scrubbed.wav",28499.41,28500.23,2,2,2,2,3,3,2,3,2,3,3,3,2,2,2,1,2,2,2,FALSE
"1241","0857_000301_scrubbed.wav",28500.23,28501.02,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
