"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_1_targetChildProminence","ukqu_1_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"1649","0054_000603_scrubbed.wav",29656.81,29657.53,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,2,FALSE
"1650","0054_000603_scrubbed.wav",29658.99,29662.06,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,FALSE
"1651","0054_000603_scrubbed.wav",29662.91,29663.6,1,2,2,2,2,2,3,3,2,1,2,2,2,2,1,2,1,2,2,2,FALSE
"1652","0054_000603_scrubbed.wav",29666.97,29667.9,1,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,TRUE
"1653","0054_000603_scrubbed.wav",29668.87,29669.8,2,2,2,2,3,3,2,2,2,1,2,2,2,5,1,2,1,5,2,2,FALSE
"1654","0054_000603_scrubbed.wav",29670.6,29671.21,2,2,2,3,3,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,FALSE
"1655","0054_000603_scrubbed.wav",29681.72,29682.59,4,3,2,3,4,3,3,4,2,1,2,4,2,3,3,3,1,3,2,3,FALSE
"1656","0054_000603_scrubbed.wav",29683.39,29683.99,2,2,2,1,2,1,2,2,2,1,3,2,2,1,1,1,1,2,2,2,FALSE
"1657","0054_000603_scrubbed.wav",29684.79,29685.53,1,2,1,1,2,2,2,2,2,1,3,2,2,1,1,1,1,2,2,1,TRUE
"1658","0054_000603_scrubbed.wav",29686.64,29688.12,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,FALSE
"1659","0054_000603_scrubbed.wav",29690.57,29691.17,1,2,1,2,2,3,3,2,2,1,2,2,2,2,1,2,1,2,2,2,FALSE
"1660","0054_000603_scrubbed.wav",29696.89,29697.92,1,3,2,2,3,3,3,2,2,2,2,2,2,2,2,3,1,3,3,2,FALSE
"1661","0054_000603_scrubbed.wav",29700.18,29701.84,2,3,3,3,4,3,3,4,3,3,3,2,2,3,3,4,1,3,3,3,FALSE
"1662","0054_000603_scrubbed.wav",29719.5,29720.12,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,FALSE
"1663","0054_000603_scrubbed.wav",29722.05,29722.74,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,FALSE
"1664","0054_000603_scrubbed.wav",29724.69,29725.29,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,FALSE
"1665","0054_000603_scrubbed.wav",29727.19,29730.7,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,FALSE
"1666","0054_000603_scrubbed.wav",29731.5,29732.96,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,TRUE
"1667","0054_000603_scrubbed.wav",29734.25,29737.48,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,FALSE
"1668","0054_000603_scrubbed.wav",29789.96,29790.66,2,2,2,2,3,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,FALSE
"1669","0054_000603_scrubbed.wav",29792.66,29794.18,3,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,FALSE
"1670","0054_000603_scrubbed.wav",29795.98,29797.76,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,TRUE
"1671","0054_000603_scrubbed.wav",29800.5,29813.94,2,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,TRUE
"1672","0054_000603_scrubbed.wav",29816.88,29820.45,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,TRUE
"1673","0054_000603_scrubbed.wav",29820.45,29821.25,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,TRUE
"1674","0054_000603_scrubbed.wav",29821.25,29824.89,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1675","0054_000603_scrubbed.wav",29824.89,29825.69,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1676","0054_000603_scrubbed.wav",29825.69,29826.29,1,1,1,1,2,1,1,2,1,1,2,3,2,1,1,1,1,1,1,1,TRUE
"1677","0054_000603_scrubbed.wav",29827.43,29828.25,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1678","0054_000603_scrubbed.wav",29828.25,29828.85,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1679","0054_000603_scrubbed.wav",29829.65,29833.8,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1680","0054_000603_scrubbed.wav",29834.64,29840.11,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1681","0054_000603_scrubbed.wav",29840.11,29840.91,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1682","0054_000603_scrubbed.wav",29840.91,29846.96,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1683","0054_000603_scrubbed.wav",29846.96,29847.82,1,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1684","0054_000603_scrubbed.wav",29847.82,29849.48,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1685","0054_000603_scrubbed.wav",29851.24,29856.52,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1686","0054_000603_scrubbed.wav",29858.78,29861.48,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1687","0054_000603_scrubbed.wav",29862.58,29863.4,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1688","0054_000603_scrubbed.wav",29868.49,29873.15,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1689","0054_000603_scrubbed.wav",29873.15,29873.96,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1690","0054_000603_scrubbed.wav",29873.96,29877.36,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1691","0054_000603_scrubbed.wav",29877.36,29878.16,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1692","0054_000603_scrubbed.wav",29878.16,29879.19,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1693","0054_000603_scrubbed.wav",29882.84,29884.49,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1694","0054_000603_scrubbed.wav",29885.29,29894.11,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1695","0054_000603_scrubbed.wav",29895.74,29897.92,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1696","0054_000603_scrubbed.wav",29897.92,29898.72,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1697","0054_000603_scrubbed.wav",29898.72,29901.75,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1698","0054_000603_scrubbed.wav",29902.55,29909.07,1,1,1,2,2,1,1,2,1,1,1,3,2,1,1,1,1,1,1,1,TRUE
"1699","0054_000603_scrubbed.wav",29910.1,29911.55,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1700","0054_000603_scrubbed.wav",29912.41,29917.09,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1701","0054_000603_scrubbed.wav",29918.13,29919.54,1,2,1,3,2,2,3,2,1,1,1,3,2,2,1,1,1,1,1,1,TRUE
"1702","0054_000603_scrubbed.wav",29919.54,29920.34,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1703","0054_000603_scrubbed.wav",29920.34,29924.41,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1704","0054_000603_scrubbed.wav",29925.21,29925.94,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1705","0054_000603_scrubbed.wav",29925.94,29926.82,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1706","0054_000603_scrubbed.wav",29926.82,29928.68,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1707","0054_000603_scrubbed.wav",29930.74,29936.42,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1708","0054_000603_scrubbed.wav",29937.37,29938.17,1,1,1,1,2,1,1,2,2,1,1,3,2,1,1,1,1,1,1,1,TRUE
"1709","0054_000603_scrubbed.wav",29938.17,29938.77,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1710","0054_000603_scrubbed.wav",29939.57,29947.32,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1711","0054_000603_scrubbed.wav",29948.44,29958.68,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1712","0054_000603_scrubbed.wav",29960.12,29960.92,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1713","0054_000603_scrubbed.wav",29961.98,29962.58,4,1,1,1,2,1,1,1,1,1,2,3,2,1,1,5,1,1,1,1,TRUE
"1714","0054_000603_scrubbed.wav",29975.28,29977.54,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1715","0054_000603_scrubbed.wav",29980.05,29981.22,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1716","0054_000603_scrubbed.wav",29981.22,29981.84,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1717","0054_000603_scrubbed.wav",29982.64,29986,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1718","0054_000603_scrubbed.wav",29987.65,29988.49,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,TRUE
"1719","0054_000603_scrubbed.wav",29991.57,29994.55,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1720","0054_000603_scrubbed.wav",29996.06,30000.13,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1721","0054_000603_scrubbed.wav",30007.37,30008.2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1722","0054_000603_scrubbed.wav",30008.2,30009.23,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1723","0054_000603_scrubbed.wav",30009.23,30012.85,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1724","0054_000603_scrubbed.wav",30012.85,30013.65,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1725","0054_000603_scrubbed.wav",30013.65,30014.27,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1726","0054_000603_scrubbed.wav",30015.42,30016.87,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1727","0054_000603_scrubbed.wav",30016.87,30017.97,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1728","0054_000603_scrubbed.wav",30020.06,30020.86,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,TRUE
"1729","0054_000603_scrubbed.wav",30020.86,30023.17,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,TRUE
"1730","0054_000603_scrubbed.wav",30024.14,30026.11,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,TRUE
"1731","0054_000603_scrubbed.wav",30026.11,30027.01,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1732","0054_000603_scrubbed.wav",30035.67,30036.27,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1733","0054_000603_scrubbed.wav",30036.27,30037.07,1,1,2,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,TRUE
"1734","0054_000603_scrubbed.wav",30037.07,30039.57,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,TRUE
"1735","0054_000603_scrubbed.wav",30040.48,30041.38,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,TRUE
"1736","0054_000603_scrubbed.wav",30049.8,30050.4,1,2,1,2,2,2,3,2,2,1,2,4,2,1,1,1,1,1,1,1,TRUE
"1737","0054_000603_scrubbed.wav",30064.3,30067.72,2,1,1,3,2,1,1,2,1,2,3,3,2,1,1,1,1,1,1,1,TRUE
"1738","0054_000603_scrubbed.wav",30068.52,30072.11,2,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1739","0054_000603_scrubbed.wav",30072.92,30075.19,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1740","0054_000603_scrubbed.wav",30076.66,30077.51,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,TRUE
"1741","0054_000603_scrubbed.wav",30080.45,30082.29,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,TRUE
"1742","0054_000603_scrubbed.wav",30083.09,30084.01,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,TRUE
"1743","0054_000603_scrubbed.wav",30084.01,30084.81,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1744","0054_000603_scrubbed.wav",30085.61,30087.75,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,TRUE
"1745","0054_000603_scrubbed.wav",30097.43,30098.23,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,TRUE
"1746","0054_000603_scrubbed.wav",30098.23,30099.53,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,TRUE
"1747","0054_000603_scrubbed.wav",30099.53,30100.33,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1748","0054_000603_scrubbed.wav",30100.33,30102.53,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1749","0054_000603_scrubbed.wav",30102.53,30103.61,1,2,2,2,2,2,2,1,1,1,3,3,2,1,1,1,1,1,1,1,TRUE
"1750","0054_000603_scrubbed.wav",30121.52,30123.14,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1751","0054_000603_scrubbed.wav",30223.91,30224.51,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1752","0054_000603_scrubbed.wav",30226.12,30226.72,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1753","0054_000603_scrubbed.wav",30302.21,30302.81,1,1,2,2,1,1,1,1,2,1,4,2,2,1,1,1,1,1,1,1,TRUE
"1754","0054_000603_scrubbed.wav",30325.81,30326.41,1,1,2,1,2,1,1,1,1,1,4,2,2,1,1,1,1,1,1,1,TRUE
"1755","0054_000603_scrubbed.wav",30327.41,30328.15,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1756","0054_000603_scrubbed.wav",30360.41,30362.08,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1757","0054_000603_scrubbed.wav",30362.88,30363.49,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1758","0054_000603_scrubbed.wav",30365.04,30367.02,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1759","0054_000603_scrubbed.wav",30367.82,30368.46,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1760","0054_000603_scrubbed.wav",30368.46,30370.14,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1761","0054_000603_scrubbed.wav",30370.14,30371.18,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1762","0054_000603_scrubbed.wav",30372.09,30374.79,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1763","0054_000603_scrubbed.wav",30375.59,30380.15,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1764","0054_000603_scrubbed.wav",30391.64,30392.64,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1765","0054_000603_scrubbed.wav",30392.64,30393.44,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1766","0054_000603_scrubbed.wav",30393.44,30394.17,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1767","0054_000603_scrubbed.wav",30395.09,30397.42,1,1,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1768","0054_000603_scrubbed.wav",30399.59,30400.39,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1769","0054_000603_scrubbed.wav",30421.85,30422.45,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1770","0054_000603_scrubbed.wav",30423.98,30424.79,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1771","0054_000603_scrubbed.wav",30424.79,30425.59,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1772","0054_000603_scrubbed.wav",30425.59,30427.55,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1773","0054_000603_scrubbed.wav",30428.96,30429.76,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1774","0054_000603_scrubbed.wav",30429.76,30431.69,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1775","0054_000603_scrubbed.wav",30432.76,30433.53,1,1,2,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,TRUE
"1776","0054_000603_scrubbed.wav",30435.73,30436.94,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1777","0054_000603_scrubbed.wav",30437.97,30439.14,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1778","0054_000603_scrubbed.wav",30446.49,30448.12,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1779","0054_000603_scrubbed.wav",30448.92,30449.79,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1780","0054_000603_scrubbed.wav",30449.79,30450.59,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1781","0054_000603_scrubbed.wav",30450.59,30457.34,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1782","0054_000603_scrubbed.wav",30458.16,30458.76,1,1,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1783","0054_000603_scrubbed.wav",30458.76,30459.64,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1784","0054_000603_scrubbed.wav",30459.64,30460.24,1,1,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1785","0054_000603_scrubbed.wav",30460.24,30461.06,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1786","0054_000603_scrubbed.wav",30461.06,30463.15,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1787","0054_000603_scrubbed.wav",30463.15,30463.98,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1788","0054_000603_scrubbed.wav",30465.04,30467.63,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1789","0054_000603_scrubbed.wav",30469.3,30472.22,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1790","0054_000603_scrubbed.wav",30473.23,30474.82,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1791","0054_000603_scrubbed.wav",30475.62,30476.64,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1792","0054_000603_scrubbed.wav",30476.64,30477.44,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1793","0054_000603_scrubbed.wav",30477.44,30480.76,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1794","0054_000603_scrubbed.wav",30480.76,30482.88,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1795","0054_000603_scrubbed.wav",30482.88,30486.65,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1796","0054_000603_scrubbed.wav",30486.65,30487.56,1,1,1,1,1,1,1,1,2,1,2,2,2,5,1,1,1,1,1,1,TRUE
"1797","0054_000603_scrubbed.wav",30487.56,30488.2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1798","0054_000603_scrubbed.wav",30488.2,30489.26,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1799","0054_000603_scrubbed.wav",30489.26,30491.22,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1800","0054_000603_scrubbed.wav",30491.22,30492.02,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,TRUE
"1801","0054_000603_scrubbed.wav",30492.02,30500.07,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1802","0054_000603_scrubbed.wav",30501.31,30502.65,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1803","0054_000603_scrubbed.wav",30503.45,30504.73,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1804","0054_000603_scrubbed.wav",30504.73,30505.53,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1805","0054_000603_scrubbed.wav",30505.53,30506.13,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1806","0054_000603_scrubbed.wav",30506.93,30510.98,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1807","0054_000603_scrubbed.wav",30510.98,30511.78,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1808","0054_000603_scrubbed.wav",30511.78,30515.11,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1809","0054_000603_scrubbed.wav",30515.11,30516.29,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1810","0054_000603_scrubbed.wav",30516.29,30516.91,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1811","0054_000603_scrubbed.wav",30516.91,30517.83,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1812","0054_000603_scrubbed.wav",30517.83,30518.46,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1813","0054_000603_scrubbed.wav",30518.46,30519.58,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1814","0054_000603_scrubbed.wav",30519.58,30522.52,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1815","0054_000603_scrubbed.wav",30523.91,30529.45,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1816","0054_000603_scrubbed.wav",30530.25,30533.21,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1817","0054_000603_scrubbed.wav",30534.58,30537.78,1,2,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1818","0054_000603_scrubbed.wav",30538.73,30540.96,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1819","0054_000603_scrubbed.wav",30540.96,30542.03,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1820","0054_000603_scrubbed.wav",30542.03,30543.14,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1821","0054_000603_scrubbed.wav",30543.14,30543.98,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1822","0054_000603_scrubbed.wav",30543.98,30545.87,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1823","0054_000603_scrubbed.wav",30545.87,30546.86,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1824","0054_000603_scrubbed.wav",30546.86,30557.64,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1825","0054_000603_scrubbed.wav",30558.44,30570.65,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1826","0054_000603_scrubbed.wav",30570.65,30571.45,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1827","0054_000603_scrubbed.wav",30572.63,30573.23,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1828","0054_000603_scrubbed.wav",30573.23,30574.03,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1829","0054_000603_scrubbed.wav",30574.03,30577.09,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,TRUE
"1830","0054_000603_scrubbed.wav",30579.32,30583.79,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1831","0054_000603_scrubbed.wav",30583.79,30584.61,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1832","0054_000603_scrubbed.wav",30584.61,30591.25,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
"1833","0054_000603_scrubbed.wav",30592.52,30593.95,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,TRUE
