"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"1809","0196_000902_scrubbed.wav",40834.06,40835.27,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,FALSE
"1810","0196_000902_scrubbed.wav",40852.93,40853.63,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"1811","0196_000902_scrubbed.wav",40866.93,40867.98,2,2,1,1,1,2,2,2,1,3,2,2,2,1,1,2,2,FALSE
"1812","0196_000902_scrubbed.wav",40868.78,40869.4,1,1,1,1,1,1,2,2,1,4,2,1,2,1,1,2,1,TRUE
"1813","0196_000902_scrubbed.wav",40876.19,40876.79,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,TRUE
"1814","0196_000902_scrubbed.wav",40879.35,40879.96,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"1815","0196_000902_scrubbed.wav",40909.83,40910.43,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,TRUE
"1816","0196_000902_scrubbed.wav",40976.81,40978.24,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,2,FALSE
"1817","0196_000902_scrubbed.wav",40985.82,40986.48,3,2,1,3,5,5,4,5,4,3,4,2,3,2,4,2,2,FALSE
"1818","0196_000902_scrubbed.wav",40996.37,40997.63,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"1819","0196_000902_scrubbed.wav",40998.91,40999.51,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,TRUE
"1820","0196_000902_scrubbed.wav",41000.31,41003.86,1,1,1,2,2,2,2,2,2,3,2,2,2,1,2,1,2,FALSE
"1821","0196_000902_scrubbed.wav",41014.11,41014.85,5,2,5,5,5,5,5,5,5,3,5,5,5,2,5,5,4,FALSE
"1822","0196_000902_scrubbed.wav",41032.37,41033.25,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,FALSE
"1823","0196_000902_scrubbed.wav",41041.26,41042.45,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,FALSE
"1824","0196_000902_scrubbed.wav",41055.21,41055.95,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,FALSE
"1825","0196_000902_scrubbed.wav",41058.13,41058.84,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,FALSE
"1826","0196_000902_scrubbed.wav",41065.9,41066.5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,FALSE
"1827","0196_000902_scrubbed.wav",41107.17,41107.79,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,FALSE
"1828","0196_000902_scrubbed.wav",41113.67,41114.43,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"1829","0196_000902_scrubbed.wav",41120.95,41121.59,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,TRUE
"1830","0196_000902_scrubbed.wav",41122.86,41123.47,1,1,2,5,1,3,3,2,1,2,2,1,1,5,2,2,1,TRUE
"1831","0196_000902_scrubbed.wav",41128.74,41129.38,2,2,2,3,2,2,3,2,1,2,2,2,2,5,2,2,2,FALSE
"1832","0196_000902_scrubbed.wav",41160.51,41161.16,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
"1833","0196_000902_scrubbed.wav",41184.18,41185.21,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,FALSE
"1834","0196_000902_scrubbed.wav",41217.05,41217.65,1,2,1,1,1,1,1,2,1,3,2,1,1,1,1,2,1,TRUE
"1835","0196_000902_scrubbed.wav",41218.65,41219.25,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"1836","0196_000902_scrubbed.wav",41297.21,41298.01,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"1837","0196_000902_scrubbed.wav",41379.51,41380.62,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
"1838","0196_000902_scrubbed.wav",41381.5,41382.1,1,2,1,1,1,1,2,2,1,3,2,2,1,1,2,2,1,TRUE
"1839","0196_000902_scrubbed.wav",41382.9,41383.91,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1840","0196_000902_scrubbed.wav",41384.71,41385.31,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"1841","0196_000902_scrubbed.wav",41386.11,41386.99,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"1842","0196_000902_scrubbed.wav",41386.99,41387.59,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,FALSE
"1843","0196_000902_scrubbed.wav",41388.4,41389.4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,FALSE
"1844","0196_000902_scrubbed.wav",41393.16,41393.76,1,2,2,2,4,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"1845","0196_000902_scrubbed.wav",41395.89,41397.33,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"1846","0196_000902_scrubbed.wav",41398.62,41399.22,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"1847","0196_000902_scrubbed.wav",41400.02,41400.62,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,FALSE
"1848","0196_000902_scrubbed.wav",41448.78,41449.46,1,2,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,TRUE
"1849","0196_000902_scrubbed.wav",41450.26,41451.17,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,TRUE
"1850","0196_000902_scrubbed.wav",41453,41453.7,1,1,1,2,2,1,2,2,1,2,2,1,1,1,2,1,1,TRUE
"1851","0196_000902_scrubbed.wav",41463.96,41464.58,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,TRUE
"1852","0196_000902_scrubbed.wav",41485.05,41485.65,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,1,TRUE
"1853","0196_000902_scrubbed.wav",41587.39,41587.99,1,2,1,2,3,2,3,2,1,2,2,2,2,1,2,1,2,FALSE
"1854","0196_000902_scrubbed.wav",41591.94,41593.01,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,FALSE
"1855","0196_000902_scrubbed.wav",41594.05,41595.13,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,2,FALSE
"1856","0196_000902_scrubbed.wav",41600.4,41601.05,5,4,2,3,3,2,3,2,3,2,2,2,3,5,2,3,2,FALSE
"1857","0196_000902_scrubbed.wav",41604.85,41605.65,4,4,5,5,4,3,4,4,5,2,3,4,3,5,4,3,4,FALSE
"1858","0196_000902_scrubbed.wav",41609.17,41609.77,2,3,2,2,3,3,2,2,1,2,2,2,2,5,2,2,2,FALSE
"1859","0196_000902_scrubbed.wav",41612.64,41613.93,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,FALSE
"1860","0196_000902_scrubbed.wav",41617.02,41617.63,1,2,2,2,2,2,3,2,2,3,2,2,2,1,2,2,2,FALSE
"1861","0196_000902_scrubbed.wav",41624.13,41624.81,2,2,2,3,3,3,2,2,2,3,2,2,2,1,2,2,2,FALSE
"1862","0196_000902_scrubbed.wav",41626.41,41627.46,2,2,2,3,3,3,3,2,2,3,2,2,2,2,2,3,2,FALSE
"1863","0196_000902_scrubbed.wav",41628.26,41629.28,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"1864","0196_000902_scrubbed.wav",41630.25,41631.49,2,2,2,2,2,3,3,2,3,2,2,2,2,1,2,2,2,FALSE
"1865","0196_000902_scrubbed.wav",41636.45,41637.05,1,1,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1,TRUE
"1866","0196_000902_scrubbed.wav",41637.85,41639.09,2,2,2,3,2,3,2,2,3,2,2,2,2,1,2,2,2,FALSE
"1867","0196_000902_scrubbed.wav",41650.82,41651.42,1,1,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1,TRUE
"1868","0196_000902_scrubbed.wav",41652.3,41653,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"1869","0196_000902_scrubbed.wav",41658.56,41659.22,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1870","0196_000902_scrubbed.wav",41661.73,41662.98,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1871","0196_000902_scrubbed.wav",41664.62,41665.22,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"1872","0196_000902_scrubbed.wav",41666.2,41666.8,2,2,2,2,2,3,4,2,3,2,2,2,2,1,2,2,2,FALSE
"1873","0196_000902_scrubbed.wav",41721.96,41722.56,4,3,5,2,5,4,4,5,5,5,5,4,5,1,5,5,5,FALSE
"1874","0196_000902_scrubbed.wav",41727.31,41728.33,1,2,2,2,1,1,2,2,1,3,2,1,1,1,1,1,1,TRUE
"1875","0196_000902_scrubbed.wav",41729.96,41730.56,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,FALSE
"1876","0196_000902_scrubbed.wav",41740.07,41740.77,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"1877","0196_000902_scrubbed.wav",41827.9,41828.5,1,2,2,5,1,1,5,2,5,2,5,1,1,1,2,2,1,TRUE
"1878","0196_000902_scrubbed.wav",41829.34,41829.97,2,3,1,5,5,1,5,5,5,3,5,5,5,5,2,5,4,FALSE
"1879","0196_000902_scrubbed.wav",41847.97,41848.59,1,2,1,5,5,2,5,5,1,3,5,5,2,1,2,5,4,FALSE
"1880","0196_000902_scrubbed.wav",41900.39,41901.17,5,4,2,5,5,5,2,5,5,5,5,2,5,5,5,5,4,FALSE
"1881","0196_000902_scrubbed.wav",41903.18,41903.78,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,FALSE
"1882","0196_000902_scrubbed.wav",42331.83,42332.81,4,3,2,5,4,3,3,2,3,4,2,3,5,5,3,3,3,FALSE
"1883","0196_000902_scrubbed.wav",42425.31,42426.09,1,2,2,2,2,1,1,2,1,3,2,1,1,5,1,2,1,TRUE
"1884","0196_000902_scrubbed.wav",42430.13,42431.64,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"1885","0196_000902_scrubbed.wav",42445.01,42445.81,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,FALSE
"1886","0196_000902_scrubbed.wav",42630.08,42630.68,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"1887","0196_000902_scrubbed.wav",42737.75,42738.4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"1888","0196_000902_scrubbed.wav",42878.79,42879.39,5,5,5,5,4,5,2,2,4,3,2,2,5,2,2,3,2,FALSE
"1889","0196_000902_scrubbed.wav",42880.99,42881.65,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,FALSE
"1890","0196_000902_scrubbed.wav",42966.66,42967.26,5,5,5,5,5,3,5,5,5,3,5,5,5,1,5,5,3,FALSE
"1891","0196_000902_scrubbed.wav",42987.39,42987.99,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,2,FALSE
"1892","0196_000902_scrubbed.wav",43211.72,43212.32,5,4,5,5,5,5,3,5,5,5,5,5,5,1,5,5,4,FALSE
"1893","0196_000902_scrubbed.wav",43234.07,43234.9,1,3,2,5,2,1,2,2,4,4,2,1,1,2,2,2,2,FALSE
