"","recording","startSeconds","endSeconds","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_1_targetChildProminence","modal_prominence","clean"
"208","0437_010603_scrubbed.wav",5515.46,5516.11,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,FALSE
"209","0437_010603_scrubbed.wav",5537.54,5538.17,2,2,5,5,5,2,5,2,5,5,5,2,2,5,5,FALSE
"210","0437_010603_scrubbed.wav",5545.11,5545.89,2,2,3,3,3,2,2,1,2,2,2,3,2,3,2,FALSE
"211","0437_010603_scrubbed.wav",5546.69,5547.38,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,FALSE
"212","0437_010603_scrubbed.wav",5556.56,5557.25,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"213","0437_010603_scrubbed.wav",5558.44,5559.2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,FALSE
"214","0437_010603_scrubbed.wav",5571.24,5572.84,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,FALSE
"215","0437_010603_scrubbed.wav",5573.65,5574.29,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,FALSE
"216","0437_010603_scrubbed.wav",5575.59,5576.19,2,2,2,3,3,2,1,1,3,2,1,2,2,2,2,FALSE
"217","0437_010603_scrubbed.wav",5600.08,5601.08,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,FALSE
"218","0437_010603_scrubbed.wav",5610.67,5611.27,2,2,1,1,2,2,1,1,3,2,1,1,1,1,1,TRUE
"219","0437_010603_scrubbed.wav",5617.58,5619.69,2,2,2,2,2,2,1,1,3,2,2,2,1,2,2,FALSE
"220","0437_010603_scrubbed.wav",5643.29,5643.89,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"221","0437_010603_scrubbed.wav",5643.89,5644.69,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"222","0437_010603_scrubbed.wav",5644.69,5646.03,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"223","0437_010603_scrubbed.wav",5651.04,5651.64,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"224","0437_010603_scrubbed.wav",5654.38,5656.16,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"225","0437_010603_scrubbed.wav",5659.22,5659.82,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"226","0437_010603_scrubbed.wav",5664.87,5665.63,2,2,2,2,3,2,1,2,2,2,2,2,1,2,2,FALSE
"227","0437_010603_scrubbed.wav",5672.25,5673.05,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"228","0437_010603_scrubbed.wav",5679.03,5679.75,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"229","0437_010603_scrubbed.wav",5681.96,5682.92,2,2,3,3,2,2,1,2,2,2,1,1,1,2,2,FALSE
"230","0437_010603_scrubbed.wav",5692.66,5693.39,2,5,5,5,5,5,2,2,5,2,5,2,1,5,5,FALSE
"231","0437_010603_scrubbed.wav",5694.24,5695.33,2,2,3,3,2,2,3,2,4,2,2,2,1,2,2,FALSE
"232","0437_010603_scrubbed.wav",5703.13,5704.75,2,2,3,2,2,2,3,2,3,2,2,2,1,2,2,FALSE
"233","0437_010603_scrubbed.wav",5706.35,5706.95,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,FALSE
"234","0437_010603_scrubbed.wav",5709.47,5710.2,2,2,3,2,3,3,2,2,3,2,2,2,1,2,2,FALSE
"235","0437_010603_scrubbed.wav",5711.01,5711.61,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"236","0437_010603_scrubbed.wav",5743.37,5744.09,2,1,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"237","0437_010603_scrubbed.wav",5753.29,5754.11,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"238","0437_010603_scrubbed.wav",5758.79,5759.96,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,FALSE
"239","0437_010603_scrubbed.wav",5763.67,5764.34,2,1,2,1,2,2,1,4,2,2,1,1,1,2,2,FALSE
"240","0437_010603_scrubbed.wav",5766.45,5768,2,2,2,1,2,2,1,3,2,2,1,2,1,2,2,FALSE
"241","0437_010603_scrubbed.wav",5770.26,5770.88,2,2,2,1,2,2,1,3,2,2,1,1,1,2,2,FALSE
"242","0437_010603_scrubbed.wav",5771.79,5772.48,2,1,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"243","0437_010603_scrubbed.wav",5781.26,5781.86,2,2,2,2,2,2,1,4,2,2,1,1,1,1,2,FALSE
"244","0437_010603_scrubbed.wav",5782.66,5783.95,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"245","0437_010603_scrubbed.wav",5790.2,5791.9,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"246","0437_010603_scrubbed.wav",5793.9,5794.9,3,5,5,5,4,5,5,2,5,5,5,5,1,5,5,FALSE
"247","0437_010603_scrubbed.wav",5798.28,5798.89,3,2,3,3,3,2,4,3,3,2,2,2,1,2,2,FALSE
"248","0437_010603_scrubbed.wav",5802.91,5803.51,3,2,2,3,2,2,2,2,2,2,1,2,1,2,2,FALSE
"249","0437_010603_scrubbed.wav",5805.28,5806.32,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"250","0437_010603_scrubbed.wav",5807.21,5808.12,3,3,3,2,3,3,4,1,2,2,2,2,1,2,2,FALSE
"251","0437_010603_scrubbed.wav",5812.75,5813.35,2,1,3,2,2,2,3,1,2,2,2,2,1,2,2,FALSE
"252","0437_010603_scrubbed.wav",5814.17,5814.78,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"253","0437_010603_scrubbed.wav",5828.96,5829.73,3,2,4,3,4,4,3,3,5,2,3,4,1,3,3,FALSE
"254","0437_010603_scrubbed.wav",5851.01,5852.15,5,5,5,5,5,5,5,2,5,5,5,5,1,5,5,FALSE
"255","0437_010603_scrubbed.wav",5860.67,5861.4,2,2,3,2,3,2,1,2,2,2,2,2,1,2,2,FALSE
"256","0437_010603_scrubbed.wav",5864.33,5865.99,2,2,3,2,3,2,3,2,3,2,2,2,1,4,2,FALSE
"257","0437_010603_scrubbed.wav",5865.99,5866.92,2,2,1,1,2,2,1,1,2,2,1,1,1,2,2,FALSE
"258","0437_010603_scrubbed.wav",5886.19,5887.88,2,2,2,1,2,2,1,2,1,2,1,1,1,1,2,FALSE
"259","0437_010603_scrubbed.wav",5890.46,5891.96,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,FALSE
"260","0437_010603_scrubbed.wav",5896.74,5897.34,2,2,3,3,3,2,1,2,3,2,2,2,1,2,2,FALSE
"261","0437_010603_scrubbed.wav",5902.28,5903.15,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,FALSE
"262","0437_010603_scrubbed.wav",5904.34,5905.17,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"263","0437_010603_scrubbed.wav",5941.01,5941.61,2,2,4,2,2,2,3,2,3,2,1,2,1,2,2,FALSE
"264","0437_010603_scrubbed.wav",5944.73,5945.33,2,2,3,3,3,4,1,2,3,2,2,2,1,2,2,FALSE
"265","0437_010603_scrubbed.wav",5960.88,5962.26,2,2,2,2,3,3,3,2,2,2,2,3,1,2,2,FALSE
"266","0437_010603_scrubbed.wav",5980.18,5980.87,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"267","0437_010603_scrubbed.wav",5992.97,5994.58,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"268","0437_010603_scrubbed.wav",6014.97,6015.58,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"269","0437_010603_scrubbed.wav",6064.15,6064.75,2,2,2,2,3,2,2,1,2,2,2,2,1,2,2,FALSE
"270","0437_010603_scrubbed.wav",6065.59,6066.36,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"271","0437_010603_scrubbed.wav",6068.31,6068.91,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,FALSE
"272","0437_010603_scrubbed.wav",6075.64,6076.45,2,2,2,2,2,2,3,1,2,2,2,2,1,2,2,FALSE
"273","0437_010603_scrubbed.wav",6076.45,6077.25,2,2,3,3,3,2,2,1,2,2,2,3,1,3,2,FALSE
"274","0437_010603_scrubbed.wav",6080.7,6081.37,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"275","0437_010603_scrubbed.wav",6084.22,6084.82,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,FALSE
"276","0437_010603_scrubbed.wav",6085.69,6086.32,2,1,2,2,2,2,2,3,1,2,2,2,1,2,2,FALSE
"277","0437_010603_scrubbed.wav",6089.02,6090.28,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"278","0437_010603_scrubbed.wav",6104.51,6105.11,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,FALSE
"279","0437_010603_scrubbed.wav",6105.92,6107.44,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"280","0437_010603_scrubbed.wav",6108.24,6108.84,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,FALSE
"281","0437_010603_scrubbed.wav",6112.74,6113.65,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE
"282","0437_010603_scrubbed.wav",6115.27,6116.21,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"283","0437_010603_scrubbed.wav",6117.01,6117.85,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE
"284","0437_010603_scrubbed.wav",6123.08,6123.68,2,2,5,3,3,2,2,2,3,2,2,2,2,3,2,FALSE
"285","0437_010603_scrubbed.wav",6124.48,6125.43,2,2,3,3,3,3,2,1,2,2,2,2,2,3,2,FALSE
"286","0437_010603_scrubbed.wav",6131.44,6132.06,2,1,3,2,2,2,1,1,2,2,1,2,2,2,2,FALSE
"287","0437_010603_scrubbed.wav",6134.14,6134.74,2,1,2,2,2,2,1,3,2,2,2,2,2,2,2,FALSE
"288","0437_010603_scrubbed.wav",6145.08,6145.68,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"289","0437_010603_scrubbed.wav",6149.23,6149.83,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,FALSE
"290","0437_010603_scrubbed.wav",6160.2,6160.8,5,5,3,5,5,5,5,1,4,2,5,5,1,5,5,FALSE
"291","0437_010603_scrubbed.wav",6165.01,6166.06,5,5,5,5,5,5,5,2,5,5,5,2,5,5,5,FALSE
"292","0437_010603_scrubbed.wav",6169.03,6170.93,2,2,2,3,2,2,2,3,2,2,2,2,5,2,2,FALSE
"293","0437_010603_scrubbed.wav",6173.83,6177.72,2,3,3,2,3,2,2,2,3,2,2,2,1,2,2,FALSE
"294","0437_010603_scrubbed.wav",6178.52,6179.72,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,FALSE
"295","0437_010603_scrubbed.wav",6209.68,6210.28,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"296","0437_010603_scrubbed.wav",6217.3,6218.15,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"297","0437_010603_scrubbed.wav",6222.26,6223.2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"298","0437_010603_scrubbed.wav",6224.64,6225.24,2,2,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"299","0437_010603_scrubbed.wav",6237.79,6238.39,2,2,2,2,2,2,1,3,2,2,2,2,1,3,2,FALSE
"300","0437_010603_scrubbed.wav",6253.33,6253.93,2,2,3,2,3,2,1,2,3,2,2,2,1,5,2,FALSE
"301","0437_010603_scrubbed.wav",6268.75,6269.35,2,2,3,3,4,3,1,2,3,2,2,2,1,2,2,FALSE
"302","0437_010603_scrubbed.wav",6301.56,6302.49,2,2,3,3,3,3,2,1,3,2,3,2,1,2,2,FALSE
"303","0437_010603_scrubbed.wav",6320.32,6320.92,2,2,3,2,2,2,1,1,2,2,2,2,1,2,2,FALSE
"304","0437_010603_scrubbed.wav",6333,6333.84,2,2,3,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"305","0437_010603_scrubbed.wav",6334.64,6335.85,3,2,5,4,4,2,5,2,4,2,5,4,1,4,2,FALSE
"306","0437_010603_scrubbed.wav",6338.88,6339.48,2,2,3,3,2,2,1,2,2,2,1,2,1,1,2,FALSE
"307","0437_010603_scrubbed.wav",6365.83,6366.7,2,2,1,2,2,1,1,2,2,1,1,2,1,1,2,FALSE
"308","0437_010603_scrubbed.wav",6368.42,6369.18,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"309","0437_010603_scrubbed.wav",6376.25,6376.95,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"310","0437_010603_scrubbed.wav",6380.67,6383.14,2,2,3,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"311","0437_010603_scrubbed.wav",6385.34,6385.95,3,3,3,2,3,2,2,2,2,2,2,3,1,3,2,FALSE
"312","0437_010603_scrubbed.wav",6390.89,6391.55,2,1,3,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"313","0437_010603_scrubbed.wav",6393.93,6394.73,2,1,2,2,2,3,1,1,2,2,2,2,1,2,2,FALSE
"314","0437_010603_scrubbed.wav",6395.53,6396.13,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"315","0437_010603_scrubbed.wav",6406.68,6407.79,2,3,3,3,3,3,3,3,2,2,2,2,1,2,2,FALSE
"316","0437_010603_scrubbed.wav",6415.01,6415.98,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"317","0437_010603_scrubbed.wav",6423.21,6425.06,2,2,2,2,2,2,2,3,3,2,2,2,1,2,2,FALSE
"318","0437_010603_scrubbed.wav",6425.86,6427.74,2,2,3,2,3,2,2,3,3,2,2,2,1,3,2,FALSE
"319","0437_010603_scrubbed.wav",6429.53,6430.6,2,2,3,2,3,2,3,3,3,2,2,2,1,2,2,FALSE
"320","0437_010603_scrubbed.wav",6431.63,6432.61,2,2,3,2,2,2,3,2,3,2,2,2,1,2,2,FALSE
"321","0437_010603_scrubbed.wav",6433.52,6434.51,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"322","0437_010603_scrubbed.wav",6434.51,6435.61,3,2,3,3,3,2,3,2,2,2,2,2,1,3,2,FALSE
"323","0437_010603_scrubbed.wav",6435.61,6436.23,5,5,5,5,5,2,5,2,4,5,5,5,1,5,5,FALSE
"324","0437_010603_scrubbed.wav",6438.07,6439.27,3,2,3,3,3,3,2,3,4,2,2,2,1,2,2,FALSE
"325","0437_010603_scrubbed.wav",6441.64,6442.93,2,1,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"326","0437_010603_scrubbed.wav",6449.96,6450.56,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"327","0437_010603_scrubbed.wav",6453.67,6455.26,2,3,4,4,4,3,5,3,4,3,3,4,1,4,4,FALSE
"328","0437_010603_scrubbed.wav",6456.11,6457.53,2,2,2,2,2,2,3,3,2,2,2,2,1,2,2,FALSE
"329","0437_010603_scrubbed.wav",6458.33,6458.93,5,5,5,5,5,2,5,2,5,5,5,5,5,5,5,FALSE
"330","0437_010603_scrubbed.wav",6461.26,6462.44,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"331","0437_010603_scrubbed.wav",6462.44,6463.44,2,2,5,5,5,2,5,1,5,5,5,5,1,5,5,FALSE
"332","0437_010603_scrubbed.wav",6463.44,6464.04,5,2,5,5,5,2,5,2,5,5,5,5,5,5,5,FALSE
"333","0437_010603_scrubbed.wav",6466.81,6467.41,3,2,2,2,2,2,1,3,2,2,2,2,5,2,2,FALSE
"334","0437_010603_scrubbed.wav",6468.21,6468.82,2,2,5,3,2,2,2,3,3,2,2,2,1,2,2,FALSE
"335","0437_010603_scrubbed.wav",6470.78,6471.41,2,5,3,2,3,3,1,2,3,2,2,2,1,2,2,FALSE
"336","0437_010603_scrubbed.wav",6472.41,6473.07,2,3,2,2,2,2,1,2,3,2,1,2,1,2,2,FALSE
"337","0437_010603_scrubbed.wav",6520.56,6522.89,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,FALSE
"338","0437_010603_scrubbed.wav",6525.39,6528.05,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"339","0437_010603_scrubbed.wav",6528.05,6528.89,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"340","0437_010603_scrubbed.wav",6528.89,6529.49,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"341","0437_010603_scrubbed.wav",6533.63,6534.23,2,1,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"342","0437_010603_scrubbed.wav",6536.47,6537.48,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,FALSE
"343","0437_010603_scrubbed.wav",6556.58,6557.7,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"344","0437_010603_scrubbed.wav",6559.02,6559.63,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,FALSE
"345","0437_010603_scrubbed.wav",6565.07,6565.72,2,2,2,3,2,2,1,2,2,2,2,2,1,2,2,FALSE
"346","0437_010603_scrubbed.wav",6567.88,6568.61,2,1,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"347","0437_010603_scrubbed.wav",6577.37,6578.86,3,3,2,4,3,2,3,2,2,2,2,3,1,2,2,FALSE
"348","0437_010603_scrubbed.wav",6580.94,6581.54,2,2,3,3,3,2,2,3,2,2,2,2,1,2,2,FALSE
"349","0437_010603_scrubbed.wav",6583.1,6583.84,2,2,2,3,3,2,2,3,2,2,2,2,1,2,2,FALSE
"350","0437_010603_scrubbed.wav",6583.84,6584.9,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"351","0437_010603_scrubbed.wav",6584.9,6585.63,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,FALSE
"352","0437_010603_scrubbed.wav",6586.43,6587.62,5,5,5,5,5,2,5,2,5,5,5,5,1,5,5,FALSE
"353","0437_010603_scrubbed.wav",6587.62,6588.22,5,2,5,5,2,2,5,1,5,5,5,5,1,5,5,FALSE
"354","0437_010603_scrubbed.wav",6590.21,6590.81,5,2,5,5,4,2,4,2,5,5,5,4,1,5,5,FALSE
"355","0437_010603_scrubbed.wav",6591.7,6592.3,4,2,4,5,4,5,4,2,4,5,4,3,1,4,4,FALSE
"356","0437_010603_scrubbed.wav",6595.19,6595.84,3,2,3,2,3,3,1,2,3,2,2,2,2,2,2,FALSE
"357","0437_010603_scrubbed.wav",6600.16,6601.1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"358","0437_010603_scrubbed.wav",6602.89,6603.72,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,FALSE
"359","0437_010603_scrubbed.wav",6607.26,6608.11,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"360","0437_010603_scrubbed.wav",6609.23,6610.41,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"361","0437_010603_scrubbed.wav",6612.58,6613.18,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"362","0437_010603_scrubbed.wav",6614.88,6615.9,2,2,2,2,3,2,2,3,2,2,1,2,1,2,2,FALSE
"363","0437_010603_scrubbed.wav",6616.9,6617.67,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"364","0437_010603_scrubbed.wav",6618.47,6620.47,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"365","0437_010603_scrubbed.wav",6622.06,6622.84,2,2,3,2,2,3,2,1,2,2,1,2,1,2,2,FALSE
"366","0437_010603_scrubbed.wav",6623.88,6625,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"367","0437_010603_scrubbed.wav",6629.53,6630.27,2,1,3,2,2,2,1,2,3,2,1,2,1,2,2,FALSE
"368","0437_010603_scrubbed.wav",6632.16,6633.84,2,2,3,2,2,2,2,2,3,2,1,2,1,2,2,FALSE
"369","0437_010603_scrubbed.wav",6637.22,6637.88,2,2,3,2,3,3,2,2,3,2,2,2,1,2,2,FALSE
"370","0437_010603_scrubbed.wav",6638.7,6639.78,2,2,3,2,3,3,3,3,3,2,2,2,1,3,2,FALSE
"371","0437_010603_scrubbed.wav",6641.14,6641.8,2,2,3,2,3,2,2,2,2,2,2,2,1,2,2,FALSE
"372","0437_010603_scrubbed.wav",6644.47,6645.33,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"373","0437_010603_scrubbed.wav",6665.48,6666.19,2,2,2,2,3,3,1,2,2,2,2,2,1,2,2,FALSE
"374","0437_010603_scrubbed.wav",6676.73,6677.67,2,2,3,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"375","0437_010603_scrubbed.wav",6680.75,6682.09,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"376","0437_010603_scrubbed.wav",6691.44,6692.45,2,2,3,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"377","0437_010603_scrubbed.wav",6692.45,6693.5,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,FALSE
"378","0437_010603_scrubbed.wav",6701.29,6701.9,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"379","0437_010603_scrubbed.wav",6704.97,6705.57,2,2,3,2,3,3,2,2,2,2,1,2,1,2,2,FALSE
"380","0437_010603_scrubbed.wav",6706.43,6707.23,2,2,3,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"381","0437_010603_scrubbed.wav",6709.37,6710.18,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"382","0437_010603_scrubbed.wav",6711.29,6711.89,2,1,1,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"383","0437_010603_scrubbed.wav",6712.9,6713.75,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,FALSE
"384","0437_010603_scrubbed.wav",6714.78,6716.37,2,1,3,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"385","0437_010603_scrubbed.wav",6718.38,6719.02,2,1,3,2,2,2,1,2,3,2,2,2,1,2,2,FALSE
"386","0437_010603_scrubbed.wav",6725.09,6725.69,2,2,2,3,2,2,1,3,3,2,2,2,1,2,2,FALSE
"387","0437_010603_scrubbed.wav",6739.25,6741.42,2,1,1,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"388","0437_010603_scrubbed.wav",6748.35,6749.43,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,TRUE
"389","0437_010603_scrubbed.wav",6751.23,6751.84,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,FALSE
"390","0437_010603_scrubbed.wav",6752.69,6754.29,2,2,1,3,3,2,2,1,2,2,2,2,1,2,2,FALSE
"391","0437_010603_scrubbed.wav",6755.19,6756.56,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"392","0437_010603_scrubbed.wav",6761.81,6762.76,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"393","0437_010603_scrubbed.wav",6766.14,6767.01,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"394","0437_010603_scrubbed.wav",6768.24,6768.93,2,2,1,2,2,2,1,3,2,2,2,2,1,1,2,FALSE
"395","0437_010603_scrubbed.wav",6773.25,6773.94,2,2,5,5,5,5,5,2,4,5,5,5,1,5,5,FALSE
"396","0437_010603_scrubbed.wav",6775.56,6776.18,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"397","0437_010603_scrubbed.wav",6781.13,6781.75,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"398","0437_010603_scrubbed.wav",6788.31,6789.31,2,3,2,3,3,3,3,1,3,2,2,3,1,3,3,FALSE
"399","0437_010603_scrubbed.wav",6789.31,6790.04,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,FALSE
"400","0437_010603_scrubbed.wav",6793.48,6794.08,3,2,1,4,4,4,1,2,3,3,3,2,1,4,2,FALSE
"401","0437_010603_scrubbed.wav",6795.09,6795.91,2,1,1,3,3,2,1,3,2,2,2,1,1,2,2,FALSE
"402","0437_010603_scrubbed.wav",6800.11,6801.25,2,2,1,3,2,2,1,3,3,2,2,2,1,2,2,FALSE
"403","0437_010603_scrubbed.wav",6804.19,6805.18,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,FALSE
"404","0437_010603_scrubbed.wav",6808.83,6810.08,2,2,2,3,2,2,1,2,2,2,2,2,1,2,2,FALSE
"405","0437_010603_scrubbed.wav",6833.45,6834.1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,FALSE
"406","0437_010603_scrubbed.wav",6834.1,6835.13,2,2,2,3,3,3,1,2,3,2,2,3,1,3,2,FALSE
"407","0437_010603_scrubbed.wav",6839.48,6840.98,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"408","0437_010603_scrubbed.wav",6843.04,6843.78,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"409","0437_010603_scrubbed.wav",6843.78,6845.02,2,2,1,2,2,2,1,3,2,2,2,2,1,1,2,FALSE
"410","0437_010603_scrubbed.wav",6858.72,6859.74,3,4,2,5,5,5,2,2,5,2,5,2,1,5,2,FALSE
"411","0437_010603_scrubbed.wav",6875.09,6875.83,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"412","0437_010603_scrubbed.wav",6878.48,6879.15,2,2,3,2,3,2,1,2,2,2,2,2,1,2,2,FALSE
"413","0437_010603_scrubbed.wav",6880.78,6883.03,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"414","0437_010603_scrubbed.wav",6883.03,6883.87,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"415","0437_010603_scrubbed.wav",6883.87,6884.6,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"416","0437_010603_scrubbed.wav",6890.06,6890.98,2,2,3,3,2,2,1,1,2,2,2,2,1,2,2,FALSE
"417","0437_010603_scrubbed.wav",6896.32,6896.92,2,2,3,3,3,2,1,1,3,2,2,2,1,2,2,FALSE
"418","0437_010603_scrubbed.wav",6901.8,6902.4,2,2,3,2,3,3,1,2,2,2,2,2,1,2,2,FALSE
"419","0437_010603_scrubbed.wav",6907.58,6908.18,2,2,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"420","0437_010603_scrubbed.wav",6919.12,6919.74,2,2,2,2,2,2,1,3,2,2,2,3,1,2,2,FALSE
"421","0437_010603_scrubbed.wav",6923.38,6923.98,2,5,5,5,5,3,5,2,5,2,5,2,1,5,5,FALSE
"422","0437_010603_scrubbed.wav",6928.16,6928.86,2,2,3,2,3,2,3,2,2,2,2,3,1,2,2,FALSE
"423","0437_010603_scrubbed.wav",6938.09,6939.18,5,5,5,5,5,5,5,3,5,2,5,5,1,5,5,FALSE
"424","0437_010603_scrubbed.wav",6948.96,6949.56,2,2,2,2,3,3,1,3,2,2,2,2,1,2,2,FALSE
"425","0437_010603_scrubbed.wav",6990.6,6991.45,3,2,2,3,2,2,3,2,3,2,2,2,1,2,2,FALSE
