"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","modal_prominence","clean"
"208","0833_010606.wav",2882.89,2885.17,2,2,2,1,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"209","0833_010606.wav",2888.42,2891.44,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,1,1,TRUE
"210","0833_010606.wav",2892.4,2893.12,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"211","0833_010606.wav",2895.38,2896.64,1,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"212","0833_010606.wav",2898.65,2899.25,1,1,1,1,1,1,3,2,1,2,2,2,1,1,1,1,1,TRUE
"213","0833_010606.wav",2906.43,2908.07,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,1,1,TRUE
"214","0833_010606.wav",2909.02,2910.3,1,1,1,1,1,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"215","0833_010606.wav",2911.73,2912.82,1,2,1,3,2,1,2,2,1,2,2,2,1,2,1,1,1,TRUE
"216","0833_010606.wav",2916.04,2917.94,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"217","0833_010606.wav",2918.97,2919.96,1,2,1,2,2,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"218","0833_010606.wav",2920.77,2922.29,1,2,2,2,2,2,2,2,1,3,2,2,1,1,1,1,2,FALSE
"219","0833_010606.wav",2923.21,2924.26,1,2,1,2,2,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"220","0833_010606.wav",2926.34,2928.41,2,2,1,2,2,1,2,2,1,3,2,2,1,2,1,1,2,FALSE
"221","0833_010606.wav",2932.09,2934.29,1,2,2,2,2,2,2,2,1,3,2,2,1,1,1,2,2,FALSE
"222","0833_010606.wav",2937.03,2937.63,1,2,2,2,3,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"223","0833_010606.wav",2938.63,2939.23,1,2,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"224","0833_010606.wav",2941.11,2943.15,2,2,2,2,2,3,2,2,1,3,2,2,2,1,1,2,2,FALSE
"225","0833_010606.wav",2950.59,2951.4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"226","0833_010606.wav",2959.48,2960.98,1,2,2,2,2,3,2,2,1,3,2,2,2,2,1,2,2,FALSE
"227","0833_010606.wav",2969.98,2971.11,1,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,2,FALSE
"228","0833_010606.wav",2976.96,2979.92,1,2,1,2,2,2,2,2,3,2,2,2,1,1,1,1,2,FALSE
"229","0833_010606.wav",2980.73,2982.9,1,2,1,1,2,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"230","0833_010606.wav",2983.7,2984.31,1,2,1,2,3,3,3,2,1,2,2,2,2,2,1,2,2,FALSE
"231","0833_010606.wav",2985.11,2985.76,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"232","0833_010606.wav",2985.76,2986.56,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"233","0833_010606.wav",2987.37,2988.56,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"234","0833_010606.wav",2990.13,2994.26,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"235","0833_010606.wav",3004.98,3006.81,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"236","0833_010606.wav",3014.68,3018.12,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"237","0833_010606.wav",3018.93,3021.67,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"238","0833_010606.wav",3023.97,3027.4,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"239","0833_010606.wav",3029.21,3034.61,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,TRUE
"240","0833_010606.wav",3034.61,3035.45,1,2,1,2,3,2,2,2,2,2,2,2,1,1,1,2,2,FALSE
"241","0833_010606.wav",3035.45,3041.94,1,2,3,2,3,3,3,2,2,2,2,2,2,2,1,2,2,FALSE
"242","0833_010606.wav",3044.17,3044.87,1,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"243","0833_010606.wav",3048.81,3049.52,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"244","0833_010606.wav",3050.5,3051.38,1,3,2,3,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"245","0833_010606.wav",3055.6,3056.45,1,2,2,2,3,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"246","0833_010606.wav",3057.45,3058.75,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"247","0833_010606.wav",3061.07,3062.49,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"248","0833_010606.wav",3065.67,3066.39,1,2,2,2,4,2,3,2,1,2,2,2,1,1,1,1,1,TRUE
"249","0833_010606.wav",3067.61,3070.1,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"250","0833_010606.wav",3071.1,3072.53,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"251","0833_010606.wav",3076.82,3077.45,1,2,2,1,3,3,2,2,1,2,2,2,1,1,1,1,1,TRUE
"252","0833_010606.wav",3079.29,3080.33,2,2,2,1,2,3,2,2,1,2,2,2,1,1,1,1,2,FALSE
"253","0833_010606.wav",3080.33,3081.33,2,2,2,2,2,2,3,2,1,2,2,2,2,1,1,2,2,FALSE
"254","0833_010606.wav",3087,3088.1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"255","0833_010606.wav",3088.1,3088.83,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"256","0833_010606.wav",3090.99,3091.93,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"257","0833_010606.wav",3094.43,3095.03,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"258","0833_010606.wav",3098.06,3098.71,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"259","0833_010606.wav",3103.95,3105.65,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,TRUE
"260","0833_010606.wav",3106.49,3108.09,1,2,2,1,1,2,2,2,1,3,2,2,1,2,1,1,1,TRUE
"261","0833_010606.wav",3108.98,3109.63,1,2,2,1,1,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"262","0833_010606.wav",3119.17,3119.92,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"263","0833_010606.wav",3127.94,3129.63,1,2,2,2,3,1,2,2,3,3,2,2,1,1,1,1,1,TRUE
"264","0833_010606.wav",3130.43,3131.98,1,2,2,2,3,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"265","0833_010606.wav",3138.5,3139.46,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"266","0833_010606.wav",3157.13,3159.22,1,2,2,2,2,2,2,2,1,3,2,2,1,1,1,1,2,FALSE
"267","0833_010606.wav",3160.17,3161.34,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"268","0833_010606.wav",3165.09,3166.21,1,2,1,2,1,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"269","0833_010606.wav",3167.28,3168.42,1,1,1,1,1,1,1,2,1,4,2,2,1,1,1,1,1,TRUE
"270","0833_010606.wav",3176.79,3177.86,1,4,2,2,4,2,2,2,2,3,4,2,1,1,1,2,2,FALSE
"271","0833_010606.wav",3177.86,3178.55,1,4,5,5,4,1,2,2,5,4,5,2,1,1,1,5,1,TRUE
"272","0833_010606.wav",3190.07,3192.5,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"273","0833_010606.wav",3201.09,3202.02,2,2,2,2,2,2,2,2,1,4,2,2,2,2,1,2,2,FALSE
"274","0833_010606.wav",3207.03,3207.63,1,2,2,1,2,1,2,2,1,4,2,2,1,1,1,1,1,TRUE
"275","0833_010606.wav",3211.45,3213.84,1,2,2,1,2,1,2,2,1,3,2,1,1,1,1,1,1,TRUE
"276","0833_010606.wav",3215,3216.27,1,2,2,1,1,1,2,2,1,4,2,2,1,1,1,1,1,TRUE
"277","0833_010606.wav",3218.21,3219.77,1,2,2,2,1,2,2,2,1,4,2,2,1,1,1,1,1,TRUE
"278","0833_010606.wav",3220.57,3222.1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"279","0833_010606.wav",3241.96,3243.06,4,2,3,3,4,3,3,2,3,2,2,2,2,3,1,3,3,FALSE
"280","0833_010606.wav",3256.05,3260.31,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"281","0833_010606.wav",3262.81,3264.07,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"282","0833_010606.wav",3273.55,3274.45,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"283","0833_010606.wav",3277.29,3277.89,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"284","0833_010606.wav",3280.41,3281.01,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"285","0833_010606.wav",3283.49,3284.5,2,2,2,3,2,3,2,2,1,2,2,2,1,2,1,1,2,FALSE
"286","0833_010606.wav",3284.5,3285.13,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"287","0833_010606.wav",3287.71,3288.35,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"288","0833_010606.wav",3289.28,3290.2,1,2,2,4,1,3,2,2,1,2,2,2,1,1,1,1,1,TRUE
"289","0833_010606.wav",3302.05,3302.88,1,2,2,1,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"290","0833_010606.wav",3311.89,3312.51,1,2,2,1,1,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"291","0833_010606.wav",3314.57,3315.21,1,2,2,1,1,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"292","0833_010606.wav",3316.01,3316.77,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"293","0833_010606.wav",3317.57,3318.52,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"294","0833_010606.wav",3324.03,3325.46,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"295","0833_010606.wav",3330.29,3331.55,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"296","0833_010606.wav",3346.34,3347.22,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"297","0833_010606.wav",3370.25,3371.3,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"298","0833_010606.wav",3376.05,3376.78,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"299","0833_010606.wav",3377.76,3379.26,1,2,2,2,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"300","0833_010606.wav",3400.28,3400.88,1,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"301","0833_010606.wav",3402.69,3403.48,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"302","0833_010606.wav",3428.07,3428.73,1,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"303","0833_010606.wav",3467.36,3467.96,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"304","0833_010606.wav",3469.56,3470.61,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"305","0833_010606.wav",3474.31,3474.91,1,2,2,2,2,2,2,2,1,3,2,2,1,1,1,1,2,FALSE
"306","0833_010606.wav",3477.7,3478.49,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"307","0833_010606.wav",3480.46,3481.08,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"308","0833_010606.wav",3482.09,3482.87,1,2,1,2,3,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"309","0833_010606.wav",3483.82,3484.58,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"310","0833_010606.wav",3485.38,3486.07,2,2,2,2,3,2,2,2,1,3,2,2,2,1,1,2,2,FALSE
"311","0833_010606.wav",3486.93,3487.53,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"312","0833_010606.wav",3489.59,3490.21,1,2,1,1,2,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"313","0833_010606.wav",3491.35,3491.95,1,1,1,2,2,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"314","0833_010606.wav",3493.93,3494.97,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"315","0833_010606.wav",3501.05,3501.68,1,2,2,2,3,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"316","0833_010606.wav",3503.28,3504.22,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"317","0833_010606.wav",3505.75,3507.01,1,2,3,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"318","0833_010606.wav",3507.81,3508.44,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"319","0833_010606.wav",3516.03,3516.63,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"320","0833_010606.wav",3519.28,3519.93,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"321","0833_010606.wav",3520.93,3522.56,1,2,2,2,3,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"322","0833_010606.wav",3524.29,3525.17,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"323","0833_010606.wav",3526.78,3527.38,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"324","0833_010606.wav",3533.42,3534.27,2,2,2,2,3,2,3,2,1,2,2,2,2,2,1,3,2,FALSE
"325","0833_010606.wav",3536.27,3536.93,2,4,5,5,5,5,5,5,5,2,5,5,5,5,1,5,4,FALSE
"326","0833_010606.wav",3543.58,3544.64,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"327","0833_010606.wav",3546.54,3548.4,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"328","0833_010606.wav",3564.49,3565.09,4,2,4,4,4,3,4,4,1,2,5,2,2,3,1,2,4,FALSE
"329","0833_010606.wav",3572.21,3572.81,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"330","0833_010606.wav",3573.76,3574.36,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"331","0833_010606.wav",3576.4,3577,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"332","0833_010606.wav",3577,3577.8,1,3,4,5,4,3,4,4,1,2,4,4,4,3,1,4,4,FALSE
"333","0833_010606.wav",3580.49,3581.09,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,TRUE
"334","0833_010606.wav",3586.6,3587.21,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"335","0833_010606.wav",3588.13,3588.73,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"336","0833_010606.wav",3590.47,3591.07,1,2,2,4,2,3,3,2,2,2,4,3,1,2,1,2,2,FALSE
"337","0833_010606.wav",3591.91,3594.6,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"338","0833_010606.wav",3595.5,3596.85,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"339","0833_010606.wav",3601.38,3601.98,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"340","0833_010606.wav",3605.41,3606.64,1,2,1,5,2,2,2,2,1,2,2,2,1,5,1,1,1,TRUE
"341","0833_010606.wav",3606.64,3607.64,1,2,2,2,2,2,2,2,1,2,3,2,1,3,1,1,2,FALSE
"342","0833_010606.wav",3607.64,3608.26,1,2,2,2,2,2,2,2,1,2,3,2,1,2,1,1,2,FALSE
"343","0833_010606.wav",3615.94,3616.63,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"344","0833_010606.wav",3617.85,3618.81,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"345","0833_010606.wav",3620.5,3621.69,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,FALSE
"346","0833_010606.wav",3625.1,3626,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,TRUE
"347","0833_010606.wav",3627.24,3628,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"348","0833_010606.wav",3628.97,3629.85,1,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"349","0833_010606.wav",3636.46,3639.15,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"350","0833_010606.wav",3639.95,3640.79,1,2,2,2,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"351","0833_010606.wav",3653.4,3654.59,1,2,2,1,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"352","0833_010606.wav",3656.15,3656.75,1,2,2,2,2,2,2,2,1,3,2,2,1,1,1,1,2,FALSE
"353","0833_010606.wav",3659.94,3661.19,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"354","0833_010606.wav",3662.36,3662.96,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"355","0833_010606.wav",3665.79,3666.39,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"356","0833_010606.wav",3672.78,3673.42,1,2,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"357","0833_010606.wav",3675.64,3676.25,1,3,4,2,3,4,3,2,1,2,2,2,2,3,1,2,2,FALSE
"358","0833_010606.wav",3677.26,3679.92,1,2,2,3,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"359","0833_010606.wav",3698.73,3699.56,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"360","0833_010606.wav",3703.12,3703.72,1,2,2,1,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"361","0833_010606.wav",3705.74,3706.75,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"362","0833_010606.wav",3707.92,3708.68,1,2,2,2,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"363","0833_010606.wav",3710.4,3711.55,1,2,2,2,2,2,2,2,1,3,2,2,1,1,1,1,2,FALSE
"364","0833_010606.wav",3714.76,3715.85,1,2,2,2,1,2,2,2,1,3,2,1,1,1,1,1,1,TRUE
"365","0833_010606.wav",3716.72,3717.41,1,2,2,2,2,2,2,2,1,3,2,2,1,1,1,1,2,FALSE
"366","0833_010606.wav",3723.45,3724.05,1,2,2,2,2,2,2,2,1,3,2,2,1,1,1,1,2,FALSE
"367","0833_010606.wav",3725.37,3726.17,1,2,2,3,1,3,3,2,1,2,3,2,1,2,1,2,1,TRUE
"368","0833_010606.wav",3733.07,3733.67,1,2,1,3,1,3,4,2,1,2,4,2,1,1,1,1,1,TRUE
"369","0833_010606.wav",3743.78,3744.38,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"370","0833_010606.wav",3747.92,3749.06,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"371","0833_010606.wav",3750.06,3750.66,1,2,1,1,1,2,2,2,1,3,2,1,1,1,1,1,1,TRUE
"372","0833_010606.wav",3759.14,3759.8,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,TRUE
"373","0833_010606.wav",3762.49,3763.13,1,2,2,3,2,5,2,2,1,2,2,1,1,1,1,1,1,TRUE
"374","0833_010606.wav",3763.93,3764.76,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,TRUE
"375","0833_010606.wav",3769.73,3771.14,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"376","0833_010606.wav",3771.94,3773.17,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"377","0833_010606.wav",3777.85,3779.79,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,TRUE
"378","0833_010606.wav",3792.55,3793.15,1,2,4,2,3,3,2,2,1,2,2,2,1,2,1,2,2,FALSE
"379","0833_010606.wav",3793.95,3794.55,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,TRUE
"380","0833_010606.wav",3795.59,3796.34,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,TRUE
"381","0833_010606.wav",3804.17,3804.78,5,5,5,5,5,5,5,5,5,2,5,5,5,5,1,5,3,FALSE
"382","0833_010606.wav",3823.58,3824.78,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"383","0833_010606.wav",3825.58,3826.18,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"384","0833_010606.wav",3827.3,3828.23,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"385","0833_010606.wav",3829.16,3830.46,1,2,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"386","0833_010606.wav",3831.64,3833.74,1,2,2,2,2,2,2,2,1,3,2,2,1,1,1,1,2,FALSE
"387","0833_010606.wav",3834.55,3836.6,1,2,1,1,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"388","0833_010606.wav",3839.78,3840.38,1,1,1,1,3,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"389","0833_010606.wav",3844.41,3845.01,1,1,1,1,1,3,2,2,1,2,2,2,1,1,1,1,1,TRUE
"390","0833_010606.wav",3850.38,3852.08,1,2,3,2,2,3,2,2,1,2,2,2,1,1,1,1,1,TRUE
"391","0833_010606.wav",3854.27,3854.94,2,2,3,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"392","0833_010606.wav",3856.21,3856.87,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"393","0833_010606.wav",3860.04,3860.81,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"394","0833_010606.wav",3866.76,3867.38,1,2,3,2,2,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"395","0833_010606.wav",3868.21,3868.83,1,2,2,2,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"396","0833_010606.wav",3887.28,3888.2,1,2,2,2,2,2,2,2,1,3,2,2,1,1,1,1,2,FALSE
"397","0833_010606.wav",3890.1,3892.42,2,2,3,3,3,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"398","0833_010606.wav",3892.42,3893.42,2,2,3,3,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"399","0833_010606.wav",3894.47,3895.17,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"400","0833_010606.wav",3913.88,3914.71,1,2,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"401","0833_010606.wav",3923.5,3924.11,1,2,2,2,2,3,2,2,1,3,2,2,1,2,1,1,2,FALSE
"402","0833_010606.wav",3928.18,3928.91,5,5,5,5,5,5,5,5,5,3,2,5,5,5,1,5,4,FALSE
"403","0833_010606.wav",3930.1,3930.77,5,5,5,5,5,5,5,5,5,2,5,2,5,5,1,5,3,FALSE
"404","0833_010606.wav",3954.53,3955.85,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"405","0833_010606.wav",3958.3,3958.9,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"406","0833_010606.wav",3965.18,3965.99,1,2,3,1,3,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"407","0833_010606.wav",3966.79,3968.08,1,2,2,2,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"408","0833_010606.wav",3971.25,3971.85,1,2,2,2,2,3,2,2,1,3,2,2,2,3,1,2,2,FALSE
"409","0833_010606.wav",3977.89,3979.18,1,2,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"410","0833_010606.wav",3980,3981.03,1,2,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"411","0833_010606.wav",3984.34,3985.04,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"412","0833_010606.wav",3986.06,3988.2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,FALSE
"413","0833_010606.wav",3990.51,3992.73,1,2,2,2,1,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"414","0833_010606.wav",4002.62,4003.72,1,2,1,2,2,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"415","0833_010606.wav",4027.73,4028.45,1,2,1,2,1,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"416","0833_010606.wav",4029.29,4030.32,2,2,2,2,1,1,2,2,1,3,2,3,1,2,1,1,1,TRUE
"417","0833_010606.wav",4032.43,4033.04,1,2,2,2,1,1,2,2,1,2,2,3,1,2,1,1,1,TRUE
"418","0833_010606.wav",4033.94,4034.54,1,2,2,2,1,2,2,2,1,3,2,3,1,1,1,1,1,TRUE
"419","0833_010606.wav",4035.87,4037.04,1,2,2,2,2,2,2,2,1,3,2,3,1,1,1,1,1,TRUE
"420","0833_010606.wav",4065.65,4066.25,5,4,3,5,5,5,3,5,1,3,2,3,5,5,1,5,5,FALSE
"421","0833_010606.wav",4083.98,4084.58,1,2,3,3,3,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"422","0833_010606.wav",4086,4086.64,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"423","0833_010606.wav",4087.44,4088.09,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"424","0833_010606.wav",4089.55,4090.15,1,2,2,3,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"425","0833_010606.wav",4090.95,4092.02,1,2,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"426","0833_010606.wav",4092.02,4093.74,1,2,2,2,2,3,3,2,1,3,2,2,2,2,1,1,2,FALSE
"427","0833_010606.wav",4094.54,4095.29,1,2,2,2,1,3,2,2,1,3,2,2,2,2,1,1,2,FALSE
"428","0833_010606.wav",4098.13,4099.34,1,1,1,2,1,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"429","0833_010606.wav",4102.97,4104.57,1,1,1,2,1,1,2,2,1,3,2,1,1,1,1,1,1,TRUE
"430","0833_010606.wav",4106.94,4109.22,1,1,2,2,1,2,2,2,1,3,2,1,1,1,1,1,1,TRUE
"431","0833_010606.wav",4110.88,4112.77,1,2,1,2,1,2,2,2,1,3,2,2,1,2,1,1,1,TRUE
"432","0833_010606.wav",4126.03,4126.63,1,2,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
